DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal	Com-Firewood	Electricity	Ethanol	Free-Biomass	Free-Firewood	LPG	Pellets
39	Gatsibo	121	26	rural	3.0	0.9130898282505107	1.1372625	1.0	1.0	1.0	1.1372625	1.0	1.0
39	Gatsibo	121	26	urban	7.450950000000001	1.015864315	1.5882125	1.0	1.0	1.0	1.5882125	1.0	1.0
40	Gatsibo	115	26	rural	3.0	0.9152533	1.1372625	1.0	1.0	1.0	1.1372625	1.0	1.0
40	Gatsibo	115	26	urban	7.9019	0.97842863	1.926425	1.0	1.0	1.0	1.926425	1.0	1.0
41	Gatsibo	114	26	rural	3.0	0.9085429183206106	1.1372624999999998	1.0	1.0	1.0	1.1372624999999998	1.0	1.0
41	Gatsibo	114	26	urban	7.9019	0.97842863	1.926425	1.0	1.0	1.0	1.926425	1.0	1.0
42	Gatsibo	101	26	rural	3.0000000000000004	0.9055933000000002	1.1372625000000003	1.0	1.0	1.0	1.1372625000000003	1.0	1.0
42	Gatsibo	101	26	urban	7.450950000000001	1.0158643150000002	1.5882125000000002	1.0	1.0	1.0	1.5882125000000002	1.0	1.0
43	Gatsibo	112	26	rural	3.0000000000000004	0.9055933000000002	1.1372625000000003	1.0	1.0	1.0	1.1372625000000003	1.0	1.0
43	Gatsibo	112	26	urban	7.450950000000001	1.0158643150000002	1.5882125000000002	1.0	1.0	1.0	1.5882125000000002	1.0	1.0
44	Gatsibo	107	26	rural	3.0	0.906652926719057	1.1372625	1.0	1.0	1.0	1.1372625	1.0	1.0
44	Gatsibo	107	26	urban	7.450950000000001	1.015864315	1.5882125	1.0	1.0	1.0	1.5882125	1.0	1.0
45	Gatsibo	116	26	rural	3.0	0.9171109923076923	1.1372625	1.0	1.0	1.0	1.1372625	1.0	1.0
45	Gatsibo	116	26	urban	7.9019	0.97842863	1.926425	1.0	1.0	1.0	1.926425	1.0	1.0
46	Gatsibo	105	26	rural	3.0	0.9160725899408284	1.1372624999999998	1.0	1.0	1.0	1.1372624999999998	1.0	1.0
46	Gatsibo	105	26	urban	7.450950000000001	1.015864315	1.5882125	1.0	1.0	1.0	1.5882125	1.0	1.0
47	Gatsibo	113	26	rural	3.0	0.9070350910447761	1.1372624999999998	1.0	1.0	1.0	1.1372624999999998	1.0	1.0
47	Gatsibo	113	26	urban	7.450950000000001	1.015864315	1.5882125	1.0	1.0	1.0	1.5882125	1.0	1.0
48	Kayonza	231	27	rural	3.139091303002166	0.9703063284432064	1.2376853257505416	1.0	1.0	1.0	1.2376853257505416	1.0	1.0
48	Kayonza	231	27	urban	8.222244736842105	1.0823183357894737	2.683630921052632	1.0	1.0	1.0	2.683630921052632	1.0	1.0
49	Kayonza	239	27	rural	3.19183356124243	0.9276699106856808	1.2508708903106076	1.0	1.0	1.0	1.2508708903106076	1.0	1.0
49	Kayonza	239	27	urban	7.827507894736843	1.0652525463157894	2.1902098684210527	1.0	1.0	1.0	2.1902098684210527	1.0	1.0
50	Kayonza	234	27	rural	3.0840162822252375	0.9848593122698199	1.2237136072882344	1.0	1.0	1.0	1.2237136072882344	1.0	1.0
50	Kayonza	234	27	urban	7.31435	1.04306702	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
51	Kayonza	236	27	rural	3.0857683501683506	0.9730312887542089	1.2243070244107745	1.0	1.0	1.0	1.2243070244107745	1.0	1.0
51	Kayonza	236	27	urban	8.254442165898617	1.087431075299539	2.723877707373272	1.0	1.0	1.0	2.723877707373272	1.0	1.0
52	Kayonza	232	27	rural	3.3940923827784553	0.9362851532856895	1.301435595694614	1.0	1.0	1.0	1.301435595694614	1.0	1.0
52	Kayonza	232	27	urban	8.780053971119134	1.1068262408182912	3.3808924638989173	1.0	1.0	1.0	3.3808924638989173	1.0	1.0
53	Kayonza	233	27	rural	3.2696844062282127	0.9804845046711597	1.2703336015570532	1.0	1.0	1.0	1.2703336015570532	1.0	1.0
53	Kayonza	233	27	urban	8.80902875443437	1.1077086636736302	3.4171109430429643	1.0	1.0	1.0	3.4171109430429643	1.0	1.0
54	Kayonza	221	27	rural	3.084	0.9219356555566895	1.2239125	1.0	1.0	1.0	1.2239125	1.0	1.0
54	Kayonza	221	27	urban	7.31435	1.04306702	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
55	Kayonza	237	27	rural	3.0844352331606206	0.9890466984455957	1.223129663212435	1.0	1.0	1.0	1.223129663212435	1.0	1.0
55	Kayonza	237	27	urban	7.31435	1.04306702	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
56	Kayonza	222	27	rural	3.0840096651708664	0.9230016419744564	1.2238951156368658	1.0	1.0	1.0	1.2238951156368658	1.0	1.0
56	Kayonza	222	27	urban	7.31435	1.04306702	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
57	Kayonza	226	27	rural	3.0840579177200644	0.9900025752240864	1.223837054700069	1.0	1.0	1.0	1.223837054700069	1.0	1.0
57	Kayonza	226	27	urban	7.6287	1.0328340400000002	1.8475250000000003	1.0	1.0	1.0	1.8475250000000003	1.0	1.0
58	Kayonza	238	27	rural	3.093036476256022	0.9697956384033035	1.225197320199587	1.0	1.0	1.0	1.225197320199587	1.0	1.0
58	Kayonza	238	27	urban	7.314350000000001	1.0592674878143715	1.5487625	1.0	1.0	1.0	1.5487625	1.0	1.0
59	Kayonza	235	27	rural	3.0840124370743265	0.9880851282203141	1.2239086374740895	1.0	1.0	1.0	1.2239086374740895	1.0	1.0
59	Kayonza	235	27	urban	7.314349999999999	1.0614170200000002	1.5487624999999998	1.0	1.0	1.0	1.5487624999999998	1.0	1.0
60	Kayonza	229	27	rural	3.0841434559850955	0.9481982584070797	1.2238679475236764	1.0	1.0	1.0	1.2238679475236764	1.0	1.0
60	Kayonza	229	27	urban	7.6287	1.0328340400000002	1.8475250000000003	1.0	1.0	1.0	1.8475250000000003	1.0	1.0
61	Kayonza	227	27	rural	3.0840000000000005	0.9884783412924426	1.2239125	1.0	1.0	1.0	1.2239125	1.0	1.0
61	Kayonza	227	27	urban	7.31435	1.0471752289552239	1.5487624999999998	1.0	1.0	1.0	1.5487624999999998	1.0	1.0
62	Kayonza	224	27	rural	3.0840000000000005	0.99165363412798	1.2239125	1.0	1.0	1.0	1.2239125	1.0	1.0
62	Kayonza	224	27	urban	7.314349999999999	1.0455136866666666	1.5487624999999998	1.0	1.0	1.0	1.5487624999999998	1.0	1.0
63	Kayonza	586	27	rural	3.0964819971195396	0.981692563418147	1.2270329992798847	1.0	1.0	1.0	1.2270329992798847	1.0	1.0
63	Kayonza	586	27	urban	7.477451604278076	1.0648704068092691	1.7526395053475934	1.0	1.0	1.0	1.7526395053475934	1.0	1.0
