DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	AGRO	CITY	FORE	RAGE
416	Rusizi	299	17	rural	0.28334919864496344	0.3086860164214032	0.2178052769582346	0.1901595079753988
416	Rusizi	299	17	urban	0.013027605833044879	0.5907025806762806	0.20611030551527576	0.1901595079753988
417	Rusizi	540	17	rural	0.025588779438971948	0.10169459365825434	0.6825571189273749	0.1901595079753988
417	Rusizi	540	17	urban	0.0021501075053752686	0.10485712964893527	0.7028332548702907	0.1901595079753988
418	Rusizi	535	17	rural	0.0021501075053752686	0.1015550777538877	0.7061353067653382	0.1901595079753988
418	Rusizi	535	17	urban	0.004300430043004301	0.20312031203120312	0.41224122412241226	0.3803380338033804
419	Rusizi	534	17	rural	0.0021501075053752686	0.1015550777538877	0.7061353067653382	0.1901595079753988
419	Rusizi	534	17	urban	0.004300430043004301	0.20312031203120312	0.41224122412241226	0.3803380338033804
420	Rusizi	532	17	rural	0.050597248505530185	0.3416587317875954	0.4139613086876904	0.193782711019184
420	Rusizi	532	17	urban	0.0021501075053752686	0.6015800790039503	0.20611030551527576	0.1901595079753988
421	Rusizi	163	17	rural	0.35278727711409397	0.1015550777538877	0.3482527796551887	0.19740486547682962
421	Rusizi	163	17	urban	0.5021751087554378	0.1015550777538877	0.20611030551527576	0.1901595079753988
422	Rusizi	538	17	rural	0.4401641341909615	0.1015550777538877	0.2667268534030376	0.19155393465211318
422	Rusizi	538	17	urban	0.4910634420609919	0.1015550777538877	0.2172219722097216	0.1901595079753988
423	Rusizi	4	17	rural	0.010081538559686605	0.1015550777538877	0.6975141860541303	0.1908491976322954
423	Rusizi	4	17	urban	0.0030419475789485078	0.1015550777538877	0.7052434666917651	0.1901595079753988
424	Rusizi	544	17	rural	0.41176570753107816	0.10950518869999704	0.28856959579352603	0.1901595079753988
424	Rusizi	544	17	urban	0.07715385769288464	0.45157257862893146	0.28111405570278514	0.1901595079753988
425	Rusizi	539	17	rural	0.273461170706246	0.1743742225333811	0.36140866993063414	0.1907559368297387
425	Rusizi	539	17	urban	0.0021501075053752686	0.6015800790039503	0.20611030551527576	0.1901595079753988
426	Rusizi	545	17	rural	0.17206675528761334	0.4185650324464078	0.21874712895197296	0.19062108331400593
426	Rusizi	545	17	urban	0.0021501075053752686	0.6015800790039503	0.20611030551527576	0.1901595079753988
427	Rusizi	536	17	rural	0.1268392448719138	0.4643969061651481	0.21653165303041885	0.19223219593251922
427	Rusizi	536	17	urban	0.0021501075053752686	0.6015800790039503	0.20611030551527576	0.1901595079753988
428	Rusizi	537	17	rural	0.20484182579332985	0.2911255685115921	0.26216055529023485	0.24187205040484308
428	Rusizi	537	17	urban	0.0021501075053752686	0.6015800790039503	0.20611030551527576	0.1901595079753988
429	Rusizi	300	17	rural	0.11822733993842549	0.46585900723607604	0.22575414485009965	0.1901595079753988
429	Rusizi	300	17	urban	0.0021501075053752686	0.6015800790039503	0.20611030551527576	0.1901595079753988
430	Rusizi	541	17	rural	0.284353886159998	0.12352996215732144	0.3504891512887132	0.24162700039396728
430	Rusizi	541	17	urban	0.4288711602718946	0.16458939094263494	0.21637994081007167	0.1901595079753988
431	Rutsiro	547	13	rural	0.18000042009568618	0.0	0.6437960759110929	0.17620350399322093
431	Rutsiro	547	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
432	Rutsiro	548	13	rural	0.15181205728824493	0.0	0.6231082098020713	0.2250797329096838
432	Rutsiro	548	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
433	Rutsiro	557	13	rural	0.07130928030624575	0.0	0.8002725864503017	0.12841813324345255
433	Rutsiro	557	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
434	Rutsiro	558	13	rural	0.20438591493652017	0.0	0.48663065081929197	0.3089834342441879
434	Rutsiro	558	13	urban	0.06946389277855572	0.0	0.31621324264852974	0.6143228645729146
435	Rutsiro	562	13	rural	0.46390382067625535	0.0	0.31694572162327006	0.21915045770047456
435	Rutsiro	562	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
436	Rutsiro	550	13	rural	0.07091010451945796	0.0	0.7996818276321545	0.1294080678483875
436	Rutsiro	550	13	urban	0.06946389277855572	0.0	0.8163132626525305	0.1142228445689138
437	Rutsiro	556	13	rural	0.20300362629351978	0.0	0.6747848468969584	0.12221152680952183
437	Rutsiro	556	13	urban	0.5695639127825565	0.0	0.3162132426485297	0.11422284456891378
438	Rutsiro	555	13	rural	0.5276199688970631	0.0	0.3493848792027793	0.12299515190015758
438	Rutsiro	555	13	urban	0.5695639127825565	0.0	0.3162132426485297	0.11422284456891378
439	Rutsiro	560	13	rural	0.4189108372391138	0.0	0.32770019868218686	0.2533889640786993
439	Rutsiro	560	13	urban	0.07605203675465631	0.0	0.3162132426485297	0.607734720596814
440	Rutsiro	561	13	rural	0.2045878336655215	0.0	0.45517135808778564	0.3402408082466929
440	Rutsiro	561	13	urban	0.2837924727802703	0.0	0.3876561026491013	0.3285514245706284
441	Rutsiro	551	13	rural	0.5481852906525498	0.0	0.3371738814431019	0.11464082790434832
441	Rutsiro	551	13	urban	0.5610297827483586	0.0	0.3162132426485297	0.12275697460311175
442	Rutsiro	552	13	rural	0.4882604497089894	0.0	0.3363995715809829	0.1753399787100277
442	Rutsiro	552	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
443	Rutsiro	559	13	rural	0.5179199444780987	0.0	0.3417985845499955	0.14028147097190571
443	Rutsiro	559	13	urban	0.5695639127825565	0.0	0.3162132426485297	0.11422284456891378
444	Rutsiro	549	13	rural	0.569060287384768	0.0	0.3167168680463182	0.11422284456891378
444	Rutsiro	549	13	urban	0.5695639127825565	0.0	0.3162132426485297	0.11422284456891378
445	Rutsiro	563	13	rural	0.5628844947071606	0.0	0.3167270440389448	0.12038846125389463
445	Rutsiro	563	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
446	Rutsiro	554	13	rural	0.47077594127808586	0.0	0.3875058547836952	0.1417182039382189
446	Rutsiro	554	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
447	Rutsiro	553	13	rural	0.12629344050628305	0.0	0.3162132426485297	0.5574933168451872
447	Rutsiro	553	13	urban	0.13895558223289317	0.0	0.6325530212084834	0.22849139655862347
448	Gisagara	159	5	rural	0.3774749678249678	0.00735	0.32805	0.28712503217503216
448	Gisagara	159	5	urban	0.3193	0.0147	0.6561	0.0099
449	Gisagara	156	5	rural	0.49503677479725516	0.00735	0.32805	0.16956322520274486
449	Gisagara	156	5	urban	0.3193	0.0147	0.6561	0.0099
450	Gisagara	152	5	rural	0.45731037735849056	0.00735	0.32805	0.20728962264150944
450	Gisagara	152	5	urban	0.3193	0.0147	0.6561	0.0099
451	Gisagara	277	5	rural	0.5366037745261057	0.00735	0.3287151147322913	0.12733111074160294
451	Gisagara	277	5	urban	0.3193	0.0147	0.6561	0.0099
452	Gisagara	153	5	rural	0.5258576665426126	0.00735	0.34609986974320806	0.12069246371417938
452	Gisagara	153	5	urban	0.3193	0.0147	0.6561	0.0099
453	Gisagara	155	5	rural	0.5561749582039647	0.00735	0.32805	0.10842504179603535
453	Gisagara	155	5	urban	0.65965	0.00735	0.32805	0.00495
454	Gisagara	161	5	rural	0.40242683357301606	0.00735	0.32805	0.2621731664269839
454	Gisagara	161	5	urban	0.65965	0.00735	0.32805	0.00495
455	Gisagara	162	5	rural	0.5193801136363636	0.026028977272727273	0.32805	0.1265409090909091
455	Gisagara	162	5	urban	0.65965	0.00735	0.32805	0.00495
456	Gisagara	150	5	rural	0.4732114702154626	0.010391825095057034	0.3501666032953105	0.16623010139416985
456	Gisagara	150	5	urban	0.65965	0.00735	0.32805	0.00495
457	Gisagara	158	5	rural	0.6089378384723744	0.01697591954922523	0.3455801299107842	0.028506112067616215
457	Gisagara	158	5	urban	0.32565660066006596	0.341343399339934	0.32805	0.00495
458	Gisagara	157	5	rural	0.4881277858703569	0.00735	0.3292031925224569	0.1753190216071862
458	Gisagara	157	5	urban	0.65965	0.00735	0.32805	0.00495
459	Gisagara	151	5	rural	0.29577040133779264	0.009356688963210702	0.3282729654403568	0.3665999442586399
459	Gisagara	151	5	urban	0.65965	0.00735	0.32805	0.00495
460	Gisagara	154	5	rural	0.5360246334310851	0.00735	0.3335485337243402	0.12307683284457478
460	Gisagara	154	5	urban	0.65965	0.00735	0.32805	0.00495
461	Gisagara	160	5	rural	0.5903855516637478	0.00735	0.3474020140105079	0.05486243432574431
461	Gisagara	160	5	urban	0.3193	0.0147	0.6561	0.0099
462	Huye	176	7	rural	0.6047531932414459	0.1103535561252462	0.20983950802459875	0.07505374260870899
462	Huye	176	7	urban	0.1800409979501025	0.6101194940252987	0.2098395080245988	0.0
463	Huye	177	7	rural	0.38059107385001284	0.26287274606541106	0.2098395080245988	0.14669667205997736
463	Huye	177	7	urban	0.2254932707910059	0.5646672211843953	0.20983950802459875	0.0
464	Huye	174	7	rural	0.18655931126849645	0.11014449277536122	0.20983950802459875	0.4934566879315435
464	Huye	174	7	urban	0.1800409979501025	0.6101194940252987	0.2098395080245988	0.0
465	Huye	168	7	rural	0.6318202107912623	0.1405483779865061	0.2098395080245988	0.01779190319763291
465	Huye	168	7	urban	0.24940235446379477	0.5407581375116064	0.20983950802459875	0.0
466	Huye	164	7	rural	0.22392419861886012	0.11454678838385125	0.2098395080245988	0.45168950497268995
466	Huye	164	7	urban	0.3600639936006399	0.22027797220277973	0.4196580341965804	0.0
467	Huye	167	7	rural	0.5423524982363025	0.12030507520472798	0.20983950802459875	0.12750291853437065
467	Huye	167	7	urban	0.3600639936006399	0.22027797220277973	0.4196580341965804	0.0
468	Huye	165	7	rural	0.3697780112886145	0.42038248068678663	0.20983950802459875	0.0
468	Huye	165	7	urban	0.2023482194134952	0.587812272561906	0.2098395080245988	0.0
469	Huye	169	7	rural	0.6024270734415823	0.17357415711303983	0.20983950802459875	0.01415926142077894
469	Huye	169	7	urban	0.4851192991285987	0.3050411928468026	0.2098395080245988	0.0
470	Huye	172	7	rural	0.18662609459384247	0.11014449277536124	0.2098395080245988	0.4933899046061976
470	Huye	172	7	urban	0.3600639936006399	0.22027797220277973	0.4196580341965804	0.0
471	Huye	173	7	rural	0.3182375644801083	0.11415547491739304	0.20983950802459875	0.3577674525778998
471	Huye	173	7	urban	0.3600639936006399	0.22027797220277973	0.4196580341965804	0.0
472	Huye	175	7	rural	0.6304034990760087	0.11583199278958	0.2098395080245988	0.043925000109812505
472	Huye	175	7	urban	0.3600639936006399	0.22027797220277973	0.4196580341965804	0.0
473	Huye	166	7	rural	0.4825302671597528	0.11014449277536124	0.2098395080245988	0.1974857320402873
473	Huye	166	7	urban	0.3600639936006399	0.22027797220277973	0.4196580341965804	0.0
474	Huye	179	7	rural	0.5086707893475932	0.1111167702647029	0.20983950802459875	0.1703729323631051
474	Huye	179	7	urban	0.6541734094729863	0.12965828501823853	0.20983950802459875	0.0063287974841764235
475	Huye	170	7	rural	0.46944597119165	0.24205132924391226	0.2098395080245988	0.07866319153983901
475	Huye	170	7	urban	0.1800409979501025	0.6101194940252987	0.2098395080245988	0.0
476	Huye	178	7	rural	0.5232479297204315	0.11014449277536122	0.20983950802459875	0.1567680694796084
476	Huye	178	7	urban	0.68001599920004	0.11014449277536122	0.20983950802459875	0.0
477	Huye	171	7	rural	0.1800409979501025	0.6101194940252987	0.2098395080245988	0.0
477	Huye	171	7	urban	0.1800409979501025	0.6101194940252987	0.2098395080245988	0.0
478	Kamonyi	196	11	rural	0.2033279101429544	0.24732903335602452	0.13255	0.4167930565010211
478	Kamonyi	196	11	urban	0.1923	0.6680400203665988	0.13255	0.007109979633401222
479	Kamonyi	193	11	rural	0.2565046988927896	0.20446325951930866	0.13255	0.4064820415879017
479	Kamonyi	193	11	urban	0.19736072874493926	0.2996560728744939	0.13255	0.3704331983805668
480	Kamonyi	188	11	rural	0.252202550874176	0.17415	0.13255	0.441097449125824
480	Kamonyi	188	11	urban	0.1923	0.67415	0.13255	0.001
481	Kamonyi	199	11	rural	0.1923	0.3292076752440106	0.13255	0.34594232475598935
481	Kamonyi	199	11	urban	0.1923	0.6209321782178218	0.13255	0.05421782178217822
482	Kamonyi	191	11	rural	0.35877086466165414	0.17415	0.13255	0.3345291353383459
482	Kamonyi	191	11	urban	0.1923	0.17415	0.13255	0.501
483	Kamonyi	189	11	rural	0.2673923266311038	0.587157796471071	0.13255	0.012899876897825194
483	Kamonyi	189	11	urban	0.19271814760610495	0.6725819464771065	0.13255	0.0021499059167886265
484	Kamonyi	187	11	rural	0.354834435261708	0.2555231722822632	0.13255	0.25709239245602883
484	Kamonyi	187	11	urban	0.1923	0.67415	0.13255	0.001
485	Kamonyi	185	11	rural	0.41826964586846543	0.3667541917610214	0.13255	0.08242616237051313
485	Kamonyi	185	11	urban	0.26344779874213836	0.4367286163522013	0.13255	0.16727358490566038
486	Kamonyi	198	11	rural	0.48930222057735007	0.17563038490007402	0.1353257216876388	0.19974167283493707
486	Kamonyi	198	11	urban	0.6836209767578699	0.17415	0.13255	0.009679023242130037
487	Kamonyi	197	11	rural	0.5546485096626269	0.2539076154602031	0.13255	0.058893874877169995
487	Kamonyi	197	11	urban	0.2637285714285715	0.6027214285714286	0.13255000000000003	0.0010000000000000002
488	Kamonyi	194	11	rural	0.37345097856477166	0.1757809412861137	0.13767581547064306	0.31309226467847157
488	Kamonyi	194	11	urban	0.22563333333333332	0.6408166666666667	0.13255	0.001
489	Kamonyi	182	11	rural	0.20315795656817373	0.17450599857600568	0.13255	0.48978604485582056
489	Kamonyi	182	11	urban	0.3846	0.3483	0.2651	0.002
490	Kamonyi	184	11	rural	0.1983483870967742	0.17415	0.13683427419354838	0.49066733870967744
490	Kamonyi	184	11	urban	0.2692230769230769	0.3279961538461539	0.13255	0.2702307692307692
491	Kamonyi	186	11	rural	0.6332171075837743	0.1776773368606702	0.13255	0.05655555555555555
491	Kamonyi	186	11	urban	0.3846	0.3483	0.2651	0.002
492	Kamonyi	195	11	rural	0.24269391469709317	0.19384573485465906	0.14504660418364576	0.41841374626460204
492	Kamonyi	195	11	urban	0.3589666666666667	0.5074833333333334	0.13255000000000003	0.0010000000000000002
493	Kamonyi	183	11	rural	0.35623122313403677	0.5080694998046111	0.13255	0.0031492770613520907
493	Kamonyi	183	11	urban	0.24659059342535933	0.6174401665006404	0.13255	0.0034192400740002847
494	Kamonyi	190	11	rural	0.446607451331394	0.38493541060639963	0.13255	0.03590713806220631
494	Kamonyi	190	11	urban	0.28709553903345725	0.5793544609665428	0.13255	0.001
495	Kamonyi	201	11	rural	0.6588758851200792	0.17415	0.13304517207229513	0.03392894280762565
495	Kamonyi	201	11	urban	0.6923	0.17415	0.13255	0.001
496	Kamonyi	200	11	rural	0.4115592592592593	0.44748333333333334	0.13255	0.008407407407407409
496	Kamonyi	200	11	urban	0.19311781580271767	0.6733321841972824	0.13255	0.001
497	Kamonyi	192	11	rural	0.33958682170542637	0.26218986710963454	0.13255	0.2656733111849391
497	Kamonyi	192	11	urban	0.19788375634517766	0.4671703045685279	0.13255	0.2023959390862944
498	Muhanga	291	10	rural	0.16277312894499552	0.37896857529305683	0.1713	0.2869582957619477
498	Muhanga	291	10	urban	0.1506	0.6192229200049304	0.1713	0.05887707999506964
499	Muhanga	289	10	rural	0.16314258284298547	0.24600747909569526	0.1713	0.4195499380613193
499	Muhanga	289	10	urban	0.1547528239202658	0.6157387043189368	0.1713	0.05820847176079734
500	Muhanga	297	10	rural	0.30784137931034483	0.20085574712643678	0.1713	0.3200028735632184
500	Muhanga	297	10	urban	0.19102922176457837	0.5919207782354217	0.1713	0.04575
501	Muhanga	293	10	rural	0.15843820398683958	0.13235	0.17255798335591252	0.5366538126572479
501	Muhanga	293	10	urban	0.3012	0.2647	0.3426	0.0915
502	Muhanga	284	10	rural	0.2306865800865801	0.13235	0.1713	0.4656634199134199
502	Muhanga	284	10	urban	0.5131	0.26985000000000003	0.1713	0.04575
503	Muhanga	294	10	rural	0.26509893390191897	0.13235	0.17144214641080313	0.43110891968727794
503	Muhanga	294	10	urban	0.3012	0.2647	0.3426	0.0915
504	Muhanga	290	10	rural	0.5531331486245794	0.13235	0.17456538689887197	0.1399514644765486
504	Muhanga	290	10	urban	0.3012	0.2647	0.3426	0.0915
505	Muhanga	281	10	rural	0.46034923234390995	0.13235	0.1713	0.23600076765609007
505	Muhanga	281	10	urban	0.3012	0.2647	0.3426	0.0915
506	Muhanga	295	10	rural	0.6000363929146538	0.13235000000000002	0.17902946859903385	0.08858413848631241
506	Muhanga	295	10	urban	0.3012	0.2647	0.3426	0.0915
507	Muhanga	283	10	rural	0.5891882352941177	0.13235	0.19177058823529414	0.08669117647058824
507	Muhanga	283	10	urban	0.3012	0.2647	0.3426	0.0915
508	Muhanga	285	10	rural	0.4939235867446394	0.13235	0.2216167641325536	0.152109649122807
508	Muhanga	285	10	urban	0.3012	0.2647	0.3426	0.0915
509	Muhanga	282	10	rural	0.4807206399160766	0.13235	0.3312134539732494	0.05571590611067401
509	Muhanga	282	10	urban	0.3012	0.2647	0.3426	0.0915
510	Muhanga	298	10	rural	0.2184542834267414	0.13235	0.5863320256204965	0.0628636909527622
510	Muhanga	298	10	urban	0.3012	0.2647	0.3426	0.0915
511	Muhanga	286	10	rural	0.5520884449667058	0.13235	0.2604108499804152	0.055150705052878966
511	Muhanga	286	10	urban	0.3012	0.2647	0.3426	0.0915
512	Muhanga	287	10	rural	0.6324978658536585	0.13235	0.18178018292682926	0.053371951219512194
512	Muhanga	287	10	urban	0.3012	0.2647	0.3426	0.0915
513	Muhanga	280	10	rural	0.5222693855356172	0.20983776508972268	0.1713	0.09659284937466014
513	Muhanga	280	10	urban	0.16150938047459787	0.6214406195254021	0.1713	0.04575
514	Muhanga	296	10	rural	0.21066137658921527	0.13235	0.1713	0.4856886234107848
514	Muhanga	296	10	urban	0.3012	0.2647	0.3426	0.0915
515	Muhanga	292	10	rural	0.15156836668818593	0.3936476113621692	0.1713	0.28348402194964495
515	Muhanga	292	10	urban	0.1506	0.6171145429362881	0.1713	0.06098545706371191
516	Muhanga	288	10	rural	0.40314777070063695	0.13235	0.25633184713375795	0.20817038216560507
516	Muhanga	288	10	urban	0.3012	0.2647	0.3426	0.0915
517	Nyamagabe	400	8	rural	0.4547175856065003	0.0	0.07713160185722577	0.46815081253627394
517	Nyamagabe	400	8	urban	0.4508	0.0	0.02925	0.51995
518	Nyamagabe	415	8	rural	0.5404025550035486	0.0	0.07520457771469127	0.38439286728176014
518	Nyamagabe	415	8	urban	0.5475741935483871	0.0	0.02925	0.4231758064516129
519	Nyamagabe	414	8	rural	0.6252109947643979	0.0	0.06164528795811519	0.3131437172774869
519	Nyamagabe	414	8	urban	0.4508	0.0	0.02925	0.51995
520	Nyamagabe	407	8	rural	0.4508	0.0	0.07379167264381008	0.47540832735618993
520	Nyamagabe	407	8	urban	0.4508	0.0	0.02925	0.51995
521	Nyamagabe	514	8	rural	0.46497857979845325	0.0	0.0728403445043356	0.4621810756972112
521	Nyamagabe	514	8	urban	0.4508	0.0	0.02925	0.51995
522	Nyamagabe	408	8	rural	0.49091489698890645	0.0	0.06193621236133122	0.4471488906497623
522	Nyamagabe	408	8	urban	0.4547735099337748	0.0	0.02925	0.5159764900662251
523	Nyamagabe	409	8	rural	0.4884802096985583	0.0	0.05300491480996068	0.458514875491481
523	Nyamagabe	409	8	urban	0.4508	0.0	0.02925	0.51995
524	Nyamagabe	411	8	rural	0.4557845307665865	0.0	0.04274260914403576	0.5014728600893779
524	Nyamagabe	411	8	urban	0.4508	0.0	0.02925	0.51995
525	Nyamagabe	412	8	rural	0.458361687450252	0.0	0.04251611833377554	0.4991221942159724
525	Nyamagabe	412	8	urban	0.4508	0.0	0.02925	0.51995
526	Nyamagabe	413	8	rural	0.45659150579150576	0.0	0.02925	0.5141584942084942
526	Nyamagabe	413	8	urban	0.4508	0.0	0.02925	0.51995
527	Nyamagabe	406	8	rural	0.4508	0.0	0.02925	0.51995
527	Nyamagabe	406	8	urban	0.4508	0.0	0.02925	0.51995
528	Nyamagabe	403	8	rural	0.4508	0.0	0.17357730923694778	0.3756226907630522
528	Nyamagabe	403	8	urban	0.9016	0.0	0.0585	0.0399
529	Nyamagabe	410	8	rural	0.4508	0.0	0.02925	0.51995
529	Nyamagabe	410	8	urban	0.4508	0.0	0.02925	0.51995
530	Nyamagabe	399	8	rural	0.5047651837524177	0.0	0.0499463249516441	0.4452884912959381
530	Nyamagabe	399	8	urban	0.4508	0.0	0.02925	0.51995
531	Nyamagabe	401	8	rural	0.49311332357247434	0.0	0.03276390922401171	0.47412276720351393
531	Nyamagabe	401	8	urban	0.4508	0.0	0.02925	0.51995
532	Nyamagabe	402	8	rural	0.5503542347696879	0.0	0.03073588410104012	0.41890988112927197
532	Nyamagabe	402	8	urban	0.4508	0.0	0.02925	0.51995
533	Nyamagabe	405	8	rural	0.46758209909429943	0.0	0.029915956313265855	0.5025019445924348
533	Nyamagabe	405	8	urban	0.4508	0.0	0.02925	0.51995
534	Nyamagabe	404	8	rural	0.4732517906336088	0.0	0.02925	0.4974982093663912
534	Nyamagabe	404	8	urban	0.4508	0.0	0.02925	0.51995
535	Nyanza	436	4	rural	0.2199598228296793	0.475758394262469	0.20363981800909953	0.10064196489875206
535	Nyanza	436	4	urban	0.19914004299785007	0.5935703214839257	0.20363981800909953	0.0036498175091245434
536	Nyanza	433	4	rural	0.2360030288090378	0.1382626318700671	0.20363981800909955	0.42209452131179565
536	Nyanza	433	4	urban	0.19914004299785007	0.5935703214839257	0.20363981800909953	0.0036498175091245434
537	Nyanza	442	4	rural	0.2009499852537109	0.5097096636290406	0.20363981800909953	0.08570053310814893
537	Nyanza	442	4	urban	0.19914004299785007	0.5935703214839257	0.20363981800909953	0.0036498175091245434
538	Nyanza	437	4	rural	0.2762342671541853	0.5005517166002165	0.20363981800909955	0.019574198236498693
538	Nyanza	437	4	urban	0.19914004299785007	0.5935703214839257	0.20363981800909953	0.0036498175091245434
539	Nyanza	444	4	rural	0.5412617020326578	0.10433634906415089	0.20363981800909955	0.15076213089409182
539	Nyanza	444	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
540	Nyanza	441	4	rural	0.20403194872500094	0.10615862357871657	0.20363981800909955	0.48616960968718304
540	Nyanza	441	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
541	Nyanza	443	4	rural	0.3149831094118346	0.1113063213278591	0.20363981800909955	0.37007075125120686
541	Nyanza	443	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
542	Nyanza	445	4	rural	0.5060867209804066	0.0935953202339883	0.20363981800909953	0.19667814077650544
542	Nyanza	445	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
543	Nyanza	438	4	rural	0.6916555142030291	0.0935953202339883	0.20438577101357538	0.01036339454940718
543	Nyanza	438	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
544	Nyanza	439	4	rural	0.666737414470958	0.0935953202339883	0.23011434401446293	0.00955292128059071
544	Nyanza	439	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
545	Nyanza	564	4	rural	0.5582989916234635	0.0935953202339883	0.22275335423788592	0.12535233390466224
545	Nyanza	564	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
546	Nyanza	448	4	rural	0.23101265251229577	0.09359532023398831	0.20363981800909955	0.4717522092446164
546	Nyanza	448	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
547	Nyanza	432	4	rural	0.4958397870660882	0.09359532023398831	0.20363981800909955	0.20692507469082397
547	Nyanza	432	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
548	Nyanza	447	4	rural	0.6675549334980306	0.0935953202339883	0.21327179986129807	0.02557794640668294
548	Nyanza	447	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
549	Nyanza	434	4	rural	0.22764738956034652	0.0935953202339883	0.20363981800909953	0.4751174721965656
549	Nyanza	434	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
550	Nyanza	440	4	rural	0.47162881243106697	0.09359532023398831	0.20363981800909955	0.23113604932584525
550	Nyanza	440	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
551	Nyanza	446	4	rural	0.5499399416950134	0.09359532023398831	0.2216906865828371	0.1347740514881613
551	Nyanza	446	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
552	Nyanza	435	4	rural	0.24486741365688947	0.09393155090059889	0.20363981800909955	0.45756121743341216
552	Nyanza	435	4	urban	0.3982601739826017	0.18718128187181282	0.4072592740725927	0.0072992700729927005
553	Nyaruguru	471	6	rural	0.45211233466625655	0.0	0.0666	0.48128766533374345
553	Nyaruguru	471	6	urban	0.4172	0.0	0.0666	0.5162
554	Nyaruguru	478	6	rural	0.4323635439822166	0.0	0.10240501746586218	0.46523143855192123
554	Nyaruguru	478	6	urban	0.4172	0.0	0.0666	0.5162
555	Nyaruguru	472	6	rural	0.6086401388085598	0.0	0.0666	0.3247598611914401
555	Nyaruguru	472	6	urban	0.4172	0.0	0.0666	0.5162
556	Nyaruguru	468	6	rural	0.4177779678649867	0.0	0.0666	0.5156220321350133
556	Nyaruguru	468	6	urban	0.4172	0.0	0.0666	0.5162
557	Nyaruguru	475	6	rural	0.4188501650165017	0.0	0.0666	0.5145498349834984
557	Nyaruguru	475	6	urban	0.8344	0.0	0.1332	0.0324
558	Nyaruguru	466	6	rural	0.4902563002680965	0.0	0.0666	0.4431436997319035
558	Nyaruguru	466	6	urban	0.8344	0.0	0.1332	0.0324
559	Nyaruguru	473	6	rural	0.7604908122073308	0.0	0.0666	0.17290918779266914
559	Nyaruguru	473	6	urban	0.9172	0.0	0.0666	0.0162
560	Nyaruguru	477	6	rural	0.4424826633165829	0.0	0.0667570351758794	0.4907603015075377
560	Nyaruguru	477	6	urban	0.4172	0.0	0.0666	0.5162
561	Nyaruguru	467	6	rural	0.4172	0.0	0.0666	0.5162
561	Nyaruguru	467	6	urban	0.8344	0.0	0.1332	0.0324
562	Nyaruguru	469	6	rural	0.5053531383503123	0.0	0.0666	0.4280468616496878
562	Nyaruguru	469	6	urban	0.8344	0.0	0.1332	0.0324
563	Nyaruguru	470	6	rural	0.4639587672688629	0.0	0.19848097768331563	0.33756025504782144
563	Nyaruguru	470	6	urban	0.8344	0.0	0.1332	0.0324
564	Nyaruguru	463	6	rural	0.4183052777010224	0.0	0.07751461729759603	0.5041801050013817
564	Nyaruguru	463	6	urban	0.4172	0.0	0.0666	0.5162
565	Nyaruguru	465	6	rural	0.5475700552956189	0.0	0.16634478945129733	0.2860851552530838
565	Nyaruguru	465	6	urban	0.8344	0.0	0.1332	0.0324
566	Nyaruguru	474	6	rural	0.44941649484536084	0.0	0.06753720712277414	0.48304629803186505
566	Nyaruguru	474	6	urban	0.8344	0.0	0.1332	0.0324
567	Nyaruguru	464	6	rural	0.4209837837837838	0.0	0.0857891891891892	0.49322702702702703
567	Nyaruguru	464	6	urban	0.8344	0.0	0.1332	0.0324
568	Nyaruguru	476	6	rural	0.42632250217202433	0.0	0.0666	0.5070774978279757
568	Nyaruguru	476	6	urban	0.8344	0.0	0.1332	0.0324
569	Ruhango	505	9	rural	0.41259843477684033	0.039534448991442005	0.13769311534423279	0.41017400088748496
569	Ruhango	505	9	urban	0.8243587820608969	0.03794810259487025	0.13769311534423276	0.0
