DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	E_Elast_Demand	Invest_Cap	Will_Pay	Change_Fact	Better_Fact	Worse_Fact	Social_Weight	Health	Time_Gender	Emissions	Deforestation	SocClust_5_Electricity_Weight	SocClust_5_CookingHeating_Weight	SocClust_5_SCP_SocClust_Id	SocClust_5_SCP_SocClust_Name	SocClust_5_SCP_Is_Urban	SocClust_5_SCP_Elasticity	SocClust_5_SCP_Budget	SocClust_5_SCP_WTP	SocClust_5_SCP_Penalty	SocClust_5_SCP_Better	SocClust_5_SCP_Worse	SocClust_5_SCP_Social_weight	SocClust_5_SCP_Health	SocClust_5_SCP_Time_gender	SocClust_5_SCP_Emissions	SocClust_5_SCP_Deforestation	SocClust_4_Electricity_Weight	SocClust_4_CookingHeating_Weight	SocClust_4_SCP_SocClust_Id	SocClust_4_SCP_SocClust_Name	SocClust_4_SCP_Is_Urban	SocClust_4_SCP_Elasticity	SocClust_4_SCP_Budget	SocClust_4_SCP_WTP	SocClust_4_SCP_Penalty	SocClust_4_SCP_Better	SocClust_4_SCP_Worse	SocClust_4_SCP_Social_weight	SocClust_4_SCP_Health	SocClust_4_SCP_Time_gender	SocClust_4_SCP_Emissions	SocClust_4_SCP_Deforestation	SocClust_3_Electricity_Weight	SocClust_3_CookingHeating_Weight	SocClust_3_SCP_SocClust_Id	SocClust_3_SCP_SocClust_Name	SocClust_3_SCP_Is_Urban	SocClust_3_SCP_Elasticity	SocClust_3_SCP_Budget	SocClust_3_SCP_WTP	SocClust_3_SCP_Penalty	SocClust_3_SCP_Better	SocClust_3_SCP_Worse	SocClust_3_SCP_Social_weight	SocClust_3_SCP_Health	SocClust_3_SCP_Time_gender	SocClust_3_SCP_Emissions	SocClust_3_SCP_Deforestation	SocClust_2_Electricity_Weight	SocClust_2_CookingHeating_Weight	SocClust_2_SCP_SocClust_Id	SocClust_2_SCP_SocClust_Name	SocClust_2_SCP_Is_Urban	SocClust_2_SCP_Elasticity	SocClust_2_SCP_Budget	SocClust_2_SCP_WTP	SocClust_2_SCP_Penalty	SocClust_2_SCP_Better	SocClust_2_SCP_Worse	SocClust_2_SCP_Social_weight	SocClust_2_SCP_Health	SocClust_2_SCP_Time_gender	SocClust_2_SCP_Emissions	SocClust_2_SCP_Deforestation	SocClust_1_Electricity_Weight	SocClust_1_CookingHeating_Weight	SocClust_1_SCP_SocClust_Id	SocClust_1_SCP_SocClust_Name	SocClust_1_SCP_Is_Urban	SocClust_1_SCP_Elasticity	SocClust_1_SCP_Budget	SocClust_1_SCP_WTP	SocClust_1_SCP_Penalty	SocClust_1_SCP_Better	SocClust_1_SCP_Worse	SocClust_1_SCP_Social_weight	SocClust_1_SCP_Health	SocClust_1_SCP_Time_gender	SocClust_1_SCP_Emissions	SocClust_1_SCP_Deforestation	SocClust_9_Electricity_Weight	SocClust_9_CookingHeating_Weight	SocClust_9_SCP_SocClust_Id	SocClust_9_SCP_SocClust_Name	SocClust_9_SCP_Is_Urban	SocClust_9_SCP_Elasticity	SocClust_9_SCP_Budget	SocClust_9_SCP_WTP	SocClust_9_SCP_Penalty	SocClust_9_SCP_Better	SocClust_9_SCP_Worse	SocClust_9_SCP_Social_weight	SocClust_9_SCP_Health	SocClust_9_SCP_Time_gender	SocClust_9_SCP_Emissions	SocClust_9_SCP_Deforestation	SocClust_8_Electricity_Weight	SocClust_8_CookingHeating_Weight	SocClust_8_SCP_SocClust_Id	SocClust_8_SCP_SocClust_Name	SocClust_8_SCP_Is_Urban	SocClust_8_SCP_Elasticity	SocClust_8_SCP_Budget	SocClust_8_SCP_WTP	SocClust_8_SCP_Penalty	SocClust_8_SCP_Better	SocClust_8_SCP_Worse	SocClust_8_SCP_Social_weight	SocClust_8_SCP_Health	SocClust_8_SCP_Time_gender	SocClust_8_SCP_Emissions	SocClust_8_SCP_Deforestation	SocClust_10_Electricity_Weight	SocClust_10_CookingHeating_Weight	SocClust_10_SCP_SocClust_Id	SocClust_10_SCP_SocClust_Name	SocClust_10_SCP_Is_Urban	SocClust_10_SCP_Elasticity	SocClust_10_SCP_Budget	SocClust_10_SCP_WTP	SocClust_10_SCP_Penalty	SocClust_10_SCP_Better	SocClust_10_SCP_Worse	SocClust_10_SCP_Social_weight	SocClust_10_SCP_Health	SocClust_10_SCP_Time_gender	SocClust_10_SCP_Emissions	SocClust_10_SCP_Deforestation	SocClust_7_Electricity_Weight	SocClust_7_CookingHeating_Weight	SocClust_7_SCP_SocClust_Id	SocClust_7_SCP_SocClust_Name	SocClust_7_SCP_Is_Urban	SocClust_7_SCP_Elasticity	SocClust_7_SCP_Budget	SocClust_7_SCP_WTP	SocClust_7_SCP_Penalty	SocClust_7_SCP_Better	SocClust_7_SCP_Worse	SocClust_7_SCP_Social_weight	SocClust_7_SCP_Health	SocClust_7_SCP_Time_gender	SocClust_7_SCP_Emissions	SocClust_7_SCP_Deforestation	SocClust_6_Electricity_Weight	SocClust_6_CookingHeating_Weight	SocClust_6_SCP_SocClust_Id	SocClust_6_SCP_SocClust_Name	SocClust_6_SCP_Is_Urban	SocClust_6_SCP_Elasticity	SocClust_6_SCP_Budget	SocClust_6_SCP_WTP	SocClust_6_SCP_Penalty	SocClust_6_SCP_Better	SocClust_6_SCP_Worse	SocClust_6_SCP_Social_weight	SocClust_6_SCP_Health	SocClust_6_SCP_Time_gender	SocClust_6_SCP_Emissions	SocClust_6_SCP_Deforestation
55	Kayonza	237	27	rural	0.3000000000000007	19.999999999999915	0.0699999999999997	0.19999999999999915	3.999999999999983	5.999999999999974	0.3499999999999985	0.19999999999999915	0.699999999999997	0.04999999999999979	0.04999999999999979	10373.100000000002	61943.47799999996	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	4784.775000000001	238664.57699999982	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1132.2749999999999	56477.876999999964	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																																																
55	Kayonza	237	27	urban	0.30000000000000004	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																	73.05	3643.734	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	36.525	1821.867	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																
56	Kayonza	222	27	rural	0.3000000000000035	19.999999999998078	0.06999999999999329	0.19999999999998083	3.999999999999616	5.999999999999424	0.34999999999996634	0.19999999999998083	0.6999999999999327	0.04999999999999521	0.04999999999999521	285917.7000000041	1708911.2460000224	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	206731.49999997934	10311767.21999985	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	77761.72499999989	3878754.843000128	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1577880.0	109312.02	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	5434920.0	196761.63600000003	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
56	Kayonza	222	27	urban	0.3000000000000015	24.999999999999602	0.09999999999999844	0.29999999999999516	3.999999999999936	5.999999999999905	0.3499999999999944	0.19999999999999687	0.6999999999999889	0.04999999999999922	0.04999999999999922																																																																																	21038.40000000007	1049395.3919999949	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	11067.074999999939	552025.7010000033	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	16728.450000000008	100202.68499999992	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	164362.5	54656.01000000001	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	49308.75	24595.2045	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
57	Kayonza	226	27	rural	0.30000000000001176	19.99999999999965	0.06999999999999877	0.19999999999999646	3.9999999999999294	5.999999999999895	0.3499999999999938	0.19999999999999646	0.6999999999999876	0.049999999999999115	0.049999999999999115	63553.4999999998	371660.8680000012	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	46094.550000001065	2299196.1540000536	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	26444.100000000286	1319031.7080000076	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1468305.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	49308.75	24595.2045	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
57	Kayonza	226	27	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
58	Kayonza	238	27	rural	0.30000000000000987	20.00000000000083	0.07000000000000293	0.20000000000000837	4.000000000000166	6.0000000000002505	0.3500000000000146	0.20000000000000837	0.7000000000000292	0.05000000000000209	0.05000000000000209	72903.89999999979	424495.0110000018	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	64649.250000001804	3224704.590000097	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	34004.77500000058	1696158.1770000253	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	730500.0	145749.36000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	580747.5	125708.823	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
58	Kayonza	238	27	urban	0.3000000000000237	25.00000000000065	0.1000000000000026	0.30000000000000776	4.000000000000104	6.0000000000001545	0.350000000000009	0.2000000000000052	0.700000000000018	0.0500000000000013	0.0500000000000013																																																																																	70456.72500000105	3514381.443000111	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	16984.12499999991	847168.1549999983	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	90143.69999999962	531985.1640000031	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	164362.5	54656.01000000001	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1965045.0	87449.61600000001	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
59	Kayonza	235	27	rural	0.2999999999999874	19.99999999999839	0.06999999999999437	0.19999999999998389	3.9999999999996776	5.999999999999518	0.34999999999997183	0.19999999999998389	0.6999999999999437	0.04999999999999597	0.04999999999999597	224701.80000000205	1329962.910000007	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	158043.6749999871	7883218.508999374	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	63115.20000000174	3148186.1760000936	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2301075.0	182186.7	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1778767.5	158502.42899999997	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
59	Kayonza	235	27	urban	0.2999999999999998	25.000000000000007	0.10000000000000003	0.3000000000000001	4.000000000000001	6.000000000000002	0.3500000000000001	0.20000000000000007	0.7000000000000002	0.05000000000000002	0.05000000000000002																																																																																	620.9249999999998	30971.738999999987	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	693.9749999999998	34615.47299999998	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1899.3000000000002	9109.335	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
60	Kayonza	229	27	rural	0.3000000000000043	20.000000000001208	0.07000000000000424	0.20000000000001208	4.000000000000242	6.000000000000363	0.35000000000002107	0.20000000000001208	0.7000000000000421	0.05000000000000302	0.05000000000000302	102781.34999999947	623078.5140000015	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	80245.4249999995	4002641.7990001338	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	25275.30000000024	1260731.9640000048	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1461000.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1559617.5	49190.40900000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
60	Kayonza	229	27	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
61	Kayonza	227	27	rural	0.3000000000000323	20.000000000000973	0.0700000000000034	0.2000000000000097	4.000000000000194	6.00000000000029	0.35000000000001696	0.2000000000000097	0.7000000000000339	0.050000000000002424	0.050000000000002424	189564.75000000116	1120448.2049999994	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	109319.32499999486	5452847.930999881	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	36050.175000000665	1798182.72900003	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	730500.0	291498.72000000003	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	284895.0	142105.62600000002	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
61	Kayonza	227	27	urban	0.3000000000000006	25.000000000000004	0.1	0.30000000000000004	4.0	6.0	0.35000000000000003	0.2	0.7000000000000001	0.05	0.05																																																																																	2228.0250000000024	111133.88699999992	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1899.3000000000018	94737.08399999993	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	6647.549999999998	40081.07399999998	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
62	Kayonza	224	27	rural	0.29999999999999183	20.000000000000043	0.07000000000000015	0.20000000000000043	4.000000000000009	6.000000000000012	0.35000000000000064	0.20000000000000043	0.7000000000000013	0.05000000000000011	0.05000000000000011	235440.150000002	1368222.1170000085	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	52340.325000001314	2610735.4110000683	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	9971.32499999995	497369.69100000337	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	126011.25	62854.41150000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
62	Kayonza	224	27	urban	0.3000000000000001	25.00000000000001	0.10000000000000003	0.3000000000000001	4.000000000000002	6.000000000000002	0.3500000000000001	0.20000000000000007	0.7000000000000002	0.05000000000000002	0.05000000000000002																																																																																	328.72499999999997	16396.803	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	146.1	7287.468	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	584.4	3643.734	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
63	Kayonza	586	27	rural	0.2999999999999592	19.999999999998735	0.06999999999999558	0.19999999999998735	3.9999999999997473	5.99999999999962	0.3499999999999779	0.19999999999998735	0.6999999999999558	0.04999999999999684	0.04999999999999684	321420.0000000049	1872879.276000028	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	142958.8499999895	7130787.437999531	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	50623.650000001246	2525107.6620000643	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3794947.5	526519.563	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	175320.0	87449.616	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
63	Kayonza	586	27	urban	0.3000000000000083	24.999999999999428	0.09999999999999773	0.2999999999999931	3.9999999999999085	5.999999999999862	0.349999999999992	0.19999999999999546	0.699999999999984	0.049999999999998865	0.049999999999998865																																																																																	21001.87500000007	1047573.5249999949	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	14792.624999999902	737856.1350000001	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	47555.54999999991	278745.65100000007	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	38351.25	19129.6035	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
64	Kayonza	228	27	rural	0.30000000000001326	20.000000000001496	0.07000000000000525	0.200000000000015	4.000000000000299	6.000000000000449	0.3500000000000261	0.200000000000015	0.7000000000000522	0.05000000000000375	0.05000000000000375	184159.05000000092	1089476.4659999982	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	106981.72499999523	5336248.442999905	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	34406.5500000006	1716198.7140000262	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1632667.5	127530.69	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1597968.75	68320.01250000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
64	Kayonza	228	27	urban	0.3000000000000049	24.999999999999673	0.09999999999999871	0.29999999999999605	3.999999999999948	5.999999999999921	0.34999999999999537	0.19999999999999743	0.6999999999999907	0.04999999999999936	0.04999999999999936																																																																																	18700.799999999977	932795.9039999968	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	9240.824999999957	460932.3510000028	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	30169.65000000003	173077.36499999987	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	49308.75	24595.2045	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
65	Kayonza	181	27	rural	0.3000000000000429	20.000000000000227	0.07000000000000081	0.2000000000000023	4.000000000000045	6.000000000000068	0.350000000000004	0.2000000000000023	0.700000000000008	0.05000000000000057	0.05000000000000057	394470.00000000664	2279155.617000042	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	117245.2499999936	5848193.069999798	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	35137.05000000063	1752636.054000028	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1543181.25	40992.00750000001	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
65	Kayonza	181	27	urban	0.2999999999999928	25.000000000001858	0.10000000000000742	0.3000000000000223	4.0000000000002975	6.000000000000446	0.35000000000002596	0.20000000000001483	0.7000000000000519	0.05000000000000371	0.05000000000000371																																																																																	62859.52500000173	3135433.107000093	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	41821.125000000895	2086037.7150000436	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	233102.55000000176	1331784.777000007	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	175320.0	69230.94600000001	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	230107.5	114777.621	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
66	Kayonza	225	27	rural	0.3000000000000548	19.999999999997943	0.06999999999999279	0.19999999999997942	3.9999999999995883	5.999999999999382	0.34999999999996384	0.19999999999997942	0.6999999999999277	0.049999999999994854	0.049999999999994854	279781.5000000039	1643324.0340000198	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	157459.2749999872	7854068.63699938	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	81633.37499999927	4071872.745000137	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1526745.0	470041.6860000001	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	262980.0	131174.424	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
66	Kayonza	225	27	urban	0.3000000000000063	24.999999999999854	0.09999999999999942	0.29999999999999827	3.999999999999977	5.999999999999966	0.3499999999999979	0.19999999999999885	0.6999999999999958	0.04999999999999971	0.04999999999999971																																																																																	13733.399999999912	685021.992000001	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	8692.949999999963	433604.3460000024	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	39520.05000000001	225911.50799999983	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	54656.01	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	27393.75	13664.0025	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
67	Kayonza	223	27	rural	0.3000000000000068	19.99999999999967	0.06999999999999885	0.1999999999999967	3.999999999999934	5.999999999999901	0.3499999999999942	0.1999999999999967	0.6999999999999884	0.04999999999999918	0.04999999999999918	63991.79999999982	377126.46900000126	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	35904.07500000066	1790895.2610000297	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	14135.174999999908	705062.5290000007	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	60266.25	30060.805500000002	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
67	Kayonza	223	27	urban	0.2999999999999999	25.0	0.10000000000000002	0.3	4.000000000000001	6.000000000000001	0.35000000000000003	0.20000000000000004	0.7000000000000001	0.05000000000000001	0.05000000000000001																																																																																	401.7749999999999	20040.536999999997	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	73.05	3643.734	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	803.5500000000001	3643.734	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
68	Kayonza	230	27	rural	0.30000000000000004	20.000000000000004	0.07000000000000002	0.20000000000000007	4.000000000000001	6.000000000000001	0.35000000000000003	0.20000000000000007	0.7000000000000001	0.05000000000000002	0.05000000000000002	584.4	3643.734	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	292.2	14574.936	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	73.05	3643.734	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																																																
68	Kayonza	230	27	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
69	Kirehe	264	28	rural	0.29999999999993643	19.999999999999318	0.06999999999999762	0.19999999999999316	3.999999999999864	5.999999999999795	0.34999999999998804	0.19999999999999316	0.6999999999999761	0.04999999999999829	0.04999999999999829	367368.45000000636	2171665.4640000407	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	223313.8499999767	11138894.8380001	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	82071.6749999992	4093735.149000138	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2301075.0	473685.42000000004	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3152107.5	114777.62099999998	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
