DemandArea_Id	Region	ElArea_Id	LpgArea_Id	SocClust_Id	Area_Type	Electricity_Demand	CookingHeating_Demand
476	Huye	178	7	10	urban	15194.400000000009	83805.88199999995
476	Huye	178	7	1	rural	230107.5	114777.621
476	Huye	178	7	2	rural	87660.0	71052.81300000001
476	Huye	178	7	7	urban	7305.0	0.0
477	Huye	171	7	3	rural	182.625	9109.335
477	Huye	171	7	10	urban	129517.64999999982	666803.322000002
477	Huye	171	7	9	urban	9496.499999999955	473685.420000003
477	Huye	171	7	6	urban	1588837.5	205870.97100000002
477	Huye	171	7	8	urban	1132.2749999999999	56477.876999999964
477	Huye	171	7	7	urban	21915.0	0.0
477	Huye	171	7	4	rural	73.05	3643.734
478	Kamonyi	196	11	5	rural	434793.60000000725	2497779.6570000527
478	Kamonyi	196	11	4	rural	171229.199999985	8540912.495999314
478	Kamonyi	196	11	3	rural	52121.175000001305	2599804.209000068
478	Kamonyi	196	11	2	rural	1680880.5	87449.61600000001
478	Kamonyi	196	11	9	urban	39666.15000000081	1978547.5620000386
478	Kamonyi	196	11	10	urban	144200.6999999998	830771.3519999995
478	Kamonyi	196	11	8	urban	16509.29999999989	823483.8839999987
478	Kamonyi	196	11	7	urban	942345.0	216802.17300000007
478	Kamonyi	196	11	6	urban	230107.5	114777.621
478	Kamonyi	196	11	1	rural	115053.75	57388.810500000014
479	Kamonyi	193	11	5	rural	284748.90000000433	1690692.5760000222
479	Kamonyi	193	11	3	rural	65343.22500000183	3259320.063000099
479	Kamonyi	193	11	4	rural	172872.82499998473	8622896.510999339
479	Kamonyi	193	11	9	urban	40214.02500000083	2005875.5670000399
479	Kamonyi	193	11	8	urban	24983.100000000228	1246157.0280000041
479	Kamonyi	193	11	10	urban	61873.34999999984	362551.533000001
479	Kamonyi	193	11	2	rural	1523092.5	455466.75
479	Kamonyi	193	11	1	rural	284895.0	142105.62600000002
479	Kamonyi	193	11	6	urban	180798.75	90182.4165
480	Kamonyi	188	11	4	rural	81560.32499999928	4068229.011000137
480	Kamonyi	188	11	5	rural	117975.74999999949	690487.5930000015
480	Kamonyi	188	11	3	rural	32762.925000000538	1634214.6990000224
480	Kamonyi	188	11	1	rural	235586.25	117510.4215
480	Kamonyi	188	11	2	rural	54787.5	18218.670000000002
480	Kamonyi	188	11	9	urban	36.525	1821.867
481	Kamonyi	199	11	4	rural	51244.57500000127	2556079.4010000657
481	Kamonyi	199	11	5	rural	204101.70000000086	1144132.4760000014
481	Kamonyi	199	11	3	rural	11505.374999999935	573888.1050000029
481	Kamonyi	199	11	10	urban	90947.24999999964	524697.6960000029
481	Kamonyi	199	11	9	urban	24252.6000000002	1209719.6880000024
481	Kamonyi	199	11	8	urban	10592.249999999944	528341.4300000037
481	Kamonyi	199	11	1	rural	27393.75	13664.0025
481	Kamonyi	199	11	2	rural	7305.0	0.0
481	Kamonyi	199	11	6	urban	27393.75	13664.0025
482	Kamonyi	191	11	4	rural	99421.04999999644	4959121.973999984
482	Kamonyi	191	11	3	rural	15340.499999999896	765184.1399999997
482	Kamonyi	191	11	5	rural	407399.8500000053	2311949.2230000375
482	Kamonyi	191	11	1	rural	136968.75	68320.01250000001
482	Kamonyi	191	11	2	rural	3707287.5	163968.03000000003
482	Kamonyi	191	11	9	urban	840.0749999999997	41902.94099999998
482	Kamonyi	191	11	10	urban	2045.4	12753.069
482	Kamonyi	191	11	8	urban	219.15	10931.202
482	Kamonyi	191	11	6	urban	27393.75	13664.0025
483	Kamonyi	189	11	5	rural	258889.20000000097	1433809.3290000055
483	Kamonyi	189	11	4	rural	51135.000000001266	2550613.8000000655
483	Kamonyi	189	11	3	rural	13916.02499999991	694131.3270000009
483	Kamonyi	189	11	10	urban	479646.30000000447	2632597.8150000446
483	Kamonyi	189	11	9	urban	86527.72499999849	4316002.923000118
483	Kamonyi	189	11	8	urban	44523.975000001	2220855.87300005
483	Kamonyi	189	11	6	urban	153405.0	76518.41399999999
483	Kamonyi	189	11	7	urban	29220.0	0.0
483	Kamonyi	189	11	1	rural	10957.5	5465.601000000001
484	Kamonyi	187	11	10	urban	10007.85	52834.142999999975
484	Kamonyi	187	11	9	urban	2520.225000000003	125708.8229999999
484	Kamonyi	187	11	4	rural	113373.59999999421	5655075.1679998385
484	Kamonyi	187	11	5	rural	318498.00000000384	1821867.0000000233
484	Kamonyi	187	11	8	urban	693.9749999999998	34615.47299999998
484	Kamonyi	187	11	3	rural	26371.050000000283	1315387.9740000074
484	Kamonyi	187	11	1	rural	208192.5	103846.419
485	Kamonyi	185	11	3	rural	34443.0750000006	1718020.5810000263
485	Kamonyi	185	11	5	rural	216447.15000000165	1255266.3630000032
485	Kamonyi	185	11	4	rural	94197.97499999727	4698594.993000038
485	Kamonyi	185	11	10	urban	70420.19999999985	400810.7400000012
485	Kamonyi	185	11	8	urban	14865.674999999901	741499.8690000001
485	Kamonyi	185	11	9	urban	24471.750000000207	1220650.890000003
485	Kamonyi	185	11	2	rural	77433.0	32793.606
485	Kamonyi	185	11	6	urban	54787.5	27328.005
485	Kamonyi	185	11	7	urban	54787.5	18218.670000000002
485	Kamonyi	185	11	1	rural	76702.5	38259.207
486	Kamonyi	198	11	3	rural	45875.40000000106	2288264.952000053
486	Kamonyi	198	11	5	rural	212721.60000000196	1249800.762000004
486	Kamonyi	198	11	4	rural	127691.39999999193	6369247.0319996895
486	Kamonyi	198	11	9	urban	62786.47500000173	3131789.373000093
486	Kamonyi	198	11	8	urban	51317.62500000127	2559723.135000066
486	Kamonyi	198	11	10	urban	88536.59999999963	524697.6960000031
486	Kamonyi	198	11	2	rural	3071752.5	490082.22300000006
486	Kamonyi	198	11	1	rural	284895.0	142105.626
486	Kamonyi	198	11	6	urban	98617.5	49190.40900000001
486	Kamonyi	198	11	7	urban	54787.5	18218.670000000002
487	Kamonyi	197	11	4	rural	141023.0249999898	7034228.486999551
487	Kamonyi	197	11	5	rural	442463.850000007	2541504.465000055
487	Kamonyi	197	11	3	rural	36123.22500000067	1801826.4630000303
487	Kamonyi	197	11	1	rural	1669192.5	103846.419
487	Kamonyi	197	11	2	rural	3714592.5	455466.75
487	Kamonyi	197	11	10	urban	123600.59999999964	688665.726000002
487	Kamonyi	197	11	9	urban	42916.87500000094	2140693.725000046
487	Kamonyi	197	11	8	urban	24581.32500000021	1226116.4910000032
487	Kamonyi	197	11	6	urban	575268.75	122976.02250000002
487	Kamonyi	197	11	7	urban	87660.0	34615.473000000005
488	Kamonyi	194	11	5	rural	177000.15000000046	1031176.7219999974
488	Kamonyi	194	11	4	rural	102489.14999999595	5112158.801999952
488	Kamonyi	194	11	3	rural	34479.6000000006	1719842.4480000264
488	Kamonyi	194	11	1	rural	252022.5	125708.823
488	Kamonyi	194	11	2	rural	4656937.5	1328141.043
488	Kamonyi	194	11	9	urban	730.4999999999998	36437.33999999998
488	Kamonyi	194	11	10	urban	3068.1000000000004	16396.803
488	Kamonyi	194	11	8	urban	620.9249999999998	30971.738999999987
488	Kamonyi	194	11	6	urban	10957.5	5465.601000000001
489	Kamonyi	182	11	4	rural	67534.72500000152	3368632.083000104
489	Kamonyi	182	11	3	rural	21330.600000000082	1063970.3279999956
489	Kamonyi	182	11	5	rural	122431.79999999938	719637.4650000012
489	Kamonyi	182	11	1	rural	164362.5	81984.01500000001
489	Kamonyi	182	11	2	rural	1523092.5	455466.75000000006
490	Kamonyi	184	11	4	rural	101612.54999999609	5068433.993999961
490	Kamonyi	184	11	5	rural	181237.05000000008	1043929.7909999986
490	Kamonyi	184	11	3	rural	24033.45000000019	1198788.486000002
490	Kamonyi	184	11	1	rural	186277.5	92915.217
490	Kamonyi	184	11	2	rural	3816862.5	637653.4500000002
490	Kamonyi	184	11	9	urban	182.625	9109.335
490	Kamonyi	184	11	8	urban	36.525	1821.867
490	Kamonyi	184	11	10	urban	2556.7499999999995	14574.936
491	Kamonyi	186	11	5	rural	22134.150000000027	131174.4239999999
491	Kamonyi	186	11	4	rural	14135.174999999908	705062.5290000007
491	Kamonyi	186	11	3	rural	3908.1750000000065	194939.76899999985
491	Kamonyi	186	11	1	rural	98617.5	49190.40900000001
492	Kamonyi	195	11	4	rural	90435.89999999787	4510942.692000077
492	Kamonyi	195	11	5	rural	144638.9999999996	830771.3519999996
492	Kamonyi	195	11	3	rural	28489.500000000367	1421056.2600000123
492	Kamonyi	195	11	1	rural	1787898.75	327025.12650000013
492	Kamonyi	195	11	2	rural	1523092.5	18218.670000000002
492	Kamonyi	195	11	9	urban	36.525	1821.867
492	Kamonyi	195	11	7	urban	7305.0	0.0
492	Kamonyi	195	11	10	urban	292.2	1821.867
493	Kamonyi	183	11	4	rural	49016.55000000118	2444945.5140000605
493	Kamonyi	183	11	3	rural	6391.8749999999845	318826.7250000007
493	Kamonyi	183	11	5	rural	439103.5500000032	2375714.568000032
493	Kamonyi	183	11	9	urban	128458.42499999181	6407506.238999682
493	Kamonyi	183	11	8	urban	18372.074999999964	916399.1009999971
493	Kamonyi	183	11	10	urban	1305695.699999971	6974106.875999862
493	Kamonyi	183	11	1	rural	49308.75	24595.2045
493	Kamonyi	183	11	6	urban	2158627.5	326114.1930000001
493	Kamonyi	183	11	7	urban	189199.5	111133.887
494	Kamonyi	190	11	5	rural	313822.80000000185	1748992.3200000108
494	Kamonyi	190	11	4	rural	104351.92499999565	5205074.018999932
494	Kamonyi	190	11	3	rural	28526.02500000037	1422878.1270000124
494	Kamonyi	190	11	1	rural	310462.5	318826.7250000001
494	Kamonyi	190	11	9	urban	5953.574999999989	296964.32100000035
494	Kamonyi	190	11	2	rural	5230380.0	619434.78
494	Kamonyi	190	11	10	urban	24325.65000000001	136640.0249999999
494	Kamonyi	190	11	8	urban	1534.0500000000009	76518.41399999995
495	Kamonyi	201	11	5	rural	150044.6999999999	894536.6969999983
495	Kamonyi	201	11	4	rural	92262.14999999758	4602036.042000058
495	Kamonyi	201	11	3	rural	37912.95000000074	1891097.9460000345
495	Kamonyi	201	11	8	urban	6464.924999999984	322470.45900000073
495	Kamonyi	201	11	9	urban	10665.299999999943	531985.1640000036
495	Kamonyi	201	11	10	urban	19942.650000000016	114777.62099999991
495	Kamonyi	201	11	1	rural	233760.0	280567.51800000004
495	Kamonyi	201	11	6	urban	10957.5	5465.601000000001
495	Kamonyi	201	11	2	rural	2922000.0	437248.0800000001
496	Kamonyi	200	11	5	rural	204540.0000000002	1094942.0670000021
496	Kamonyi	200	11	4	rural	26298.00000000028	1311744.2400000072
496	Kamonyi	200	11	3	rural	5807.47499999999	289676.85300000024
496	Kamonyi	200	11	10	urban	1321401.4499999757	6966819.407999885
496	Kamonyi	200	11	8	urban	56358.075000001474	2811140.7810000777
496	Kamonyi	200	11	9	urban	127216.57499999201	6345562.7609996945
496	Kamonyi	200	11	6	urban	4609455.0	255061.38
496	Kamonyi	200	11	7	urban	976678.5	391701.405
496	Kamonyi	200	11	1	rural	449257.5	60121.611000000004
497	Kamonyi	192	11	4	rural	20600.100000000053	1027532.9879999952
497	Kamonyi	192	11	5	rural	90801.14999999964	526519.5630000029
497	Kamonyi	192	11	3	rural	2848.950000000004	142105.6259999999
497	Kamonyi	192	11	8	urban	35940.60000000066	1792717.1280000298
497	Kamonyi	192	11	9	urban	82802.17499999909	4130172.4890001398
497	Kamonyi	192	11	10	urban	252241.65000000235	1431987.4620000094
497	Kamonyi	192	11	1	rural	32872.5	16396.803000000004
497	Kamonyi	192	11	6	urban	87660.0	43724.808000000005
497	Kamonyi	192	11	7	urban	7305.0	0.0
498	Muhanga	291	10	9	urban	135726.89999999065	6770057.771999606
498	Muhanga	291	10	10	urban	957466.3499999834	5214183.354000017
498	Muhanga	291	10	4	rural	20965.350000000068	1045751.6579999949
498	Muhanga	291	10	8	urban	73670.92500000054	3674705.7390001183
498	Muhanga	291	10	3	rural	7378.049999999975	368017.1340000014
498	Muhanga	291	10	7	urban	1544277.0	597572.376
498	Muhanga	291	10	5	rural	144785.09999999992	774293.4750000022
498	Muhanga	291	10	6	urban	522307.5	828949.4850000001
498	Muhanga	291	10	2	rural	785287.5	309717.39
499	Muhanga	289	10	8	urban	2629.8000000000034	131174.4239999999
499	Muhanga	289	10	9	urban	10920.97499999994	544738.2330000034
499	Muhanga	289	10	4	rural	74218.80000000045	3702033.7440001196
499	Muhanga	289	10	3	rural	24544.80000000021	1224294.624000003
499	Muhanga	289	10	5	rural	183209.4000000008	1054860.9929999977
499	Muhanga	289	10	10	urban	90947.24999999978	502835.2920000021
499	Muhanga	289	10	2	rural	1515787.5	18218.670000000002
499	Muhanga	289	10	1	rural	153405.0	76518.414
499	Muhanga	289	10	7	urban	40177.5	16396.803000000004
500	Muhanga	297	10	9	urban	77140.79999999999	3847783.1040001265
500	Muhanga	297	10	8	urban	14719.574999999903	734212.4010000002
500	Muhanga	297	10	4	rural	44816.175000001014	2235430.8090000506
500	Muhanga	297	10	5	rural	154866.00000000006	883605.4950000003
500	Muhanga	297	10	3	rural	18810.37499999998	938261.5049999967
500	Muhanga	297	10	1	rural	60266.25	30060.805500000002
500	Muhanga	297	10	2	rural	851032.5	342510.99600000004
500	Muhanga	297	10	10	urban	820424.5499999846	4545558.165000079
500	Muhanga	297	10	7	urban	182625.0	67409.07900000001
500	Muhanga	297	10	6	urban	164362.5	81984.01500000001
501	Muhanga	293	10	4	rural	122066.54999999283	6088679.513999748
501	Muhanga	293	10	5	rural	331208.70000000426	1903851.0150000264
501	Muhanga	293	10	3	rural	31922.850000000504	1592311.7580000204
501	Muhanga	293	10	1	rural	383512.5	191296.035
501	Muhanga	293	10	2	rural	2954872.5	453644.88300000003
502	Muhanga	284	10	4	rural	102416.09999999596	5108515.0679999525
502	Muhanga	284	10	3	rural	27978.150000000347	1395550.1220000111
502	Muhanga	284	10	5	rural	199572.60000000105	1162351.146
502	Muhanga	284	10	9	urban	730.4999999999998	36437.33999999998
502	Muhanga	284	10	1	rural	147926.25	73785.6135
502	Muhanga	284	10	8	urban	73.05	3643.734
502	Muhanga	284	10	10	urban	8327.699999999999	43724.80799999998
502	Muhanga	284	10	2	rural	730500.0	145749.36000000002
503	Muhanga	294	10	4	rural	155998.27499998742	7781193.956999395
503	Muhanga	294	10	5	rural	221998.9500000025	1311744.2400000058
503	Muhanga	294	10	3	rural	75570.22500000024	3769442.823000123
503	Muhanga	294	10	2	rural	2922000.0	437248.0800000001
503	Muhanga	294	10	1	rural	454736.25	226822.44149999996
504	Muhanga	290	10	4	rural	122358.74999999278	6103254.449999745
504	Muhanga	290	10	5	rural	170133.4500000005	1007492.4509999969
504	Muhanga	290	10	3	rural	42478.57500000092	2118831.321000045
504	Muhanga	290	10	1	rural	1767810.0	153036.82799999998
504	Muhanga	290	10	2	rural	5230380.0	765184.14
505	Muhanga	281	10	4	rural	89376.67499999804	4458108.549000088
505	Muhanga	281	10	3	rural	37218.97500000071	1856482.4730000328
505	Muhanga	281	10	5	rural	146465.24999999974	848990.0220000001
505	Muhanga	281	10	1	rural	1734937.5	136640.025
505	Muhanga	281	10	2	rural	1592490.0	123886.956
506	Muhanga	295	10	4	rural	68886.1500000013	3436041.162000107
506	Muhanga	295	10	3	rural	33128.17500000055	1652433.3690000232
506	Muhanga	295	10	5	rural	94599.74999999953	566600.6370000025
506	Muhanga	295	10	1	rural	290373.75	144838.4265
506	Muhanga	295	10	2	rural	785287.5	163968.03000000003
507	Muhanga	283	10	4	rural	54641.400000001406	2725513.0320000737
507	Muhanga	283	10	3	rural	16911.074999999906	843524.4209999983
507	Muhanga	283	10	5	rural	51646.34999999989	309717.3900000004
507	Muhanga	283	10	2	rural	2191500.0	145749.36000000002
507	Muhanga	283	10	1	rural	65745.0	32793.606
508	Muhanga	285	10	4	rural	93394.4249999974	4658513.919000046
508	Muhanga	285	10	3	rural	42989.92500000094	2144337.4590000464
508	Muhanga	285	10	5	rural	120751.64999999951	705062.529000001
508	Muhanga	285	10	2	rural	3042532.5	51012.27600000001
508	Muhanga	285	10	1	rural	224628.75	112044.8205
509	Muhanga	282	10	3	rural	76373.77500000011	3809523.8970001247
509	Muhanga	282	10	4	rural	172361.4749999848	8597390.372999331
509	Muhanga	282	10	5	rural	254871.4500000031	1519437.0780000156
509	Muhanga	282	10	1	rural	487608.75	243219.24449999997
509	Muhanga	282	10	2	rural	1603447.5	344332.863
510	Muhanga	298	10	4	rural	108588.82499999498	5416410.590999888
510	Muhanga	298	10	5	rural	111693.44999999943	659515.8540000013
510	Muhanga	298	10	3	rural	60339.30000000163	3009724.284000087
510	Muhanga	298	10	1	rural	635535.0	808908.9480000001
510	Muhanga	298	10	2	rural	840075.0	182186.70000000004
511	Muhanga	286	10	3	rural	20417.475000000046	1018423.6529999954
511	Muhanga	286	10	5	rural	75314.54999999974	440891.814000002
511	Muhanga	286	10	4	rural	64320.52500000179	3208307.7870000964
511	Muhanga	286	10	2	rural	2922000.0	291498.72000000003
511	Muhanga	286	10	1	rural	180798.75	90182.41649999999
512	Muhanga	287	10	4	rural	59535.7500000016	2969643.210000085
512	Muhanga	287	10	3	rural	30206.175000000436	1506684.0090000164
512	Muhanga	287	10	5	rural	50915.849999999904	302429.9220000004
512	Muhanga	287	10	1	rural	169841.25	84716.8155
512	Muhanga	287	10	2	rural	1461000.0	0.0
513	Muhanga	280	10	5	rural	380882.70000000374	2104256.385000026
513	Muhanga	280	10	4	rural	28416.450000000365	1417412.5260000122
513	Muhanga	280	10	9	urban	101758.64999999607	5075721.461999959
513	Muhanga	280	10	3	rural	3579.4500000000057	178542.96599999987
513	Muhanga	280	10	8	urban	26115.375000000273	1302634.9050000068
513	Muhanga	280	10	10	urban	1074273.2999999702	5891917.877999934
513	Muhanga	280	10	2	rural	730500.0	145749.36000000002
513	Muhanga	280	10	6	urban	12385627.5	1273485.0330000003
513	Muhanga	280	10	1	rural	87660.0	43724.808000000005
513	Muhanga	280	10	7	urban	2493196.5	1504862.1419999998
514	Muhanga	296	10	4	rural	54568.3500000014	2721869.2980000735
514	Muhanga	296	10	3	rural	17714.624999999938	883605.4949999977
514	Muhanga	296	10	5	rural	107164.34999999967	612147.3120000019
514	Muhanga	296	10	1	rural	126011.25	62854.41150000001
515	Muhanga	292	10	5	rural	538305.4500000041	2893124.7960000597
515	Muhanga	292	10	3	rural	7816.34999999997	389879.53800000175
515	Muhanga	292	10	4	rural	59243.55000000159	2955068.2740000845
515	Muhanga	292	10	9	urban	42661.20000000093	2127940.6560000456
515	Muhanga	292	10	8	urban	9459.974999999955	471863.553000003
515	Muhanga	292	10	10	urban	318790.20000000164	1703445.645000013
515	Muhanga	292	10	2	rural	142447.5	89271.48300000001
515	Muhanga	292	10	1	rural	158883.75	79251.21450000002
515	Muhanga	292	10	6	urban	1565096.25	51923.20950000001
515	Muhanga	292	10	7	urban	142447.5	52834.14300000001
516	Muhanga	288	10	4	rural	36853.7250000007	1838263.803000032
516	Muhanga	288	10	3	rural	16363.199999999886	816196.4159999988
516	Muhanga	288	10	5	rural	35429.25000000002	205870.97099999984
516	Muhanga	288	10	1	rural	157057.5	242308.311
516	Muhanga	288	10	2	rural	2922000.0	0.0
517	Nyamagabe	400	8	4	rural	74437.95000000042	3712964.94600012
517	Nyamagabe	400	8	3	rural	40469.70000000084	2018628.6360000405
517	Nyamagabe	400	8	5	rural	94453.64999999954	557491.3020000027
517	Nyamagabe	400	8	2	rural	1523092.5	18218.670000000002
517	Nyamagabe	400	8	8	urban	7195.4249999999765	358907.7990000013
517	Nyamagabe	400	8	9	urban	8327.699999999966	415385.67600000213
517	Nyamagabe	400	8	10	urban	24325.65000000002	142105.6259999999
517	Nyamagabe	400	8	1	rural	252022.5	125708.82299999999
517	Nyamagabe	400	8	6	urban	38351.25	19129.6035
517	Nyamagabe	400	8	7	urban	62092.5	18218.670000000002
518	Nyamagabe	415	8	4	rural	116879.99999999366	5829974.399999802
518	Nyamagabe	415	8	5	rural	138794.99999999956	810730.814999999
518	Nyamagabe	415	8	3	rural	73853.55000000051	3683815.0740001188
518	Nyamagabe	415	8	8	urban	2410.650000000003	120243.2219999999
518	Nyamagabe	415	8	9	urban	2958.525000000004	147571.2269999999
518	Nyamagabe	415	8	10	urban	2848.9500000000003	16396.803
518	Nyamagabe	415	8	1	rural	136968.75	68320.01250000001
518	Nyamagabe	415	8	2	rural	7305.0	0.0
519	Nyamagabe	414	8	4	rural	77871.29999999987	3884220.444000128
519	Nyamagabe	414	8	3	rural	25896.225000000264	1291703.7030000063
519	Nyamagabe	414	8	5	rural	66110.24999999981	391701.40500000137
519	Nyamagabe	414	8	8	urban	2593.2750000000033	129352.5569999999
519	Nyamagabe	414	8	9	urban	3360.300000000005	167611.76399999988
519	Nyamagabe	414	8	10	urban	4894.3499999999985	29149.87199999999
519	Nyamagabe	414	8	2	rural	149752.5	52834.14300000001
519	Nyamagabe	414	8	1	rural	186277.5	92915.21700000002
520	Nyamagabe	407	8	3	rural	76081.57500000016	3794948.961000124
520	Nyamagabe	407	8	4	rural	150117.74999998836	7487873.369999456
520	Nyamagabe	407	8	5	rural	267509.10000000254	1534012.0140000125
520	Nyamagabe	407	8	1	rural	5665027.5	311539.25700000004
520	Nyamagabe	407	8	8	urban	15194.399999999898	757896.6719999998
520	Nyamagabe	407	8	9	urban	21659.325000000095	1080367.1309999963
520	Nyamagabe	407	8	10	urban	90362.84999999971	510122.7600000025
520	Nyamagabe	407	8	2	rural	1665540.0	581175.5730000001
520	Nyamagabe	407	8	6	urban	10957.5	5465.601000000001
520	Nyamagabe	407	8	7	urban	77433.0	32793.606
521	Nyamagabe	514	8	4	rural	95074.57499999713	4742319.801000029
521	Nyamagabe	514	8	3	rural	45911.92500000106	2290086.819000053
521	Nyamagabe	514	8	5	rural	132585.74999999933	781580.9429999989
521	Nyamagabe	514	8	1	rural	175320.0	87449.61600000001
521	Nyamagabe	514	8	8	urban	11797.574999999932	588463.0410000026
521	Nyamagabe	514	8	6	urban	2085577.5	147571.22699999998
521	Nyamagabe	514	8	10	urban	109428.89999999964	613969.1790000016
521	Nyamagabe	514	8	9	urban	20234.85000000004	1009314.3179999955
521	Nyamagabe	514	8	7	urban	1508482.5	453644.8830000001
521	Nyamagabe	514	8	2	rural	54787.5	18218.670000000002
522	Nyamagabe	408	8	4	rural	109027.1249999949	5438272.994999884
522	Nyamagabe	408	8	3	rural	59937.52500000162	2989683.747000086
522	Nyamagabe	408	8	5	rural	140913.44999999966	819840.1499999991
522	Nyamagabe	408	8	2	rural	770677.5	307895.52300000004
522	Nyamagabe	408	8	1	rural	657450.0	163968.03
522	Nyamagabe	408	8	10	urban	18043.350000000013	105668.28599999993
522	Nyamagabe	408	8	9	urban	13733.399999999912	685021.992000001
522	Nyamagabe	408	8	8	urban	11541.899999999934	575709.9720000029
522	Nyamagabe	408	8	6	urban	115053.75	57388.81050000001
522	Nyamagabe	408	8	7	urban	76702.5	18218.670000000002
523	Nyamagabe	409	8	3	rural	37949.47500000074	1892919.8130000345
523	Nyamagabe	409	8	4	rural	64466.6250000018	3215595.2550000967
523	Nyamagabe	409	8	5	rural	81962.09999999969	475507.28700000246
523	Nyamagabe	409	8	1	rural	175320.0	87449.61600000001
523	Nyamagabe	409	8	2	rural	1523092.5	18218.670000000002
523	Nyamagabe	409	8	9	urban	7122.374999999977	355264.0650000012
523	Nyamagabe	409	8	8	urban	5588.3249999999925	278745.65100000007
523	Nyamagabe	409	8	10	urban	6282.299999999998	36437.33999999999
523	Nyamagabe	409	8	6	urban	27393.75	13664.0025
524	Nyamagabe	411	8	9	urban	51061.95000000126	2546970.0660000653
524	Nyamagabe	411	8	10	urban	281096.40000000224	1572271.2210000122
524	Nyamagabe	411	8	8	urban	23631.675000000174	1178747.949000001
524	Nyamagabe	411	8	4	rural	119948.09999999317	5983011.22799977
524	Nyamagabe	411	8	3	rural	56577.22500000148	2822071.9830000782
524	Nyamagabe	411	8	5	rural	350420.8500000049	1994944.3650000312
524	Nyamagabe	411	8	1	rural	3305512.5	191296.035
524	Nyamagabe	411	8	6	urban	388991.25	194028.83550000002
524	Nyamagabe	411	8	7	urban	940153.5	227733.375
524	Nyamagabe	411	8	2	rural	5153677.5	599394.243
525	Nyamagabe	412	8	3	rural	38095.57500000075	1900207.281000035
525	Nyamagabe	412	8	4	rural	86162.47499999855	4297784.253000122
525	Nyamagabe	412	8	1	rural	295852.5	147571.22699999998
525	Nyamagabe	412	8	5	rural	115857.29999999938	686843.859000001
525	Nyamagabe	412	8	2	rural	730500.0	291498.72000000003
525	Nyamagabe	412	8	8	urban	3689.025000000006	184008.56699999986
525	Nyamagabe	412	8	9	urban	6318.824999999985	315182.9910000006
525	Nyamagabe	412	8	10	urban	29073.900000000027	167611.76399999988
525	Nyamagabe	412	8	7	urban	54787.5	18218.670000000002
526	Nyamagabe	413	8	4	rural	133316.24999999104	6649814.549999631
526	Nyamagabe	413	8	3	rural	70858.50000000099	3534421.9800001117
526	Nyamagabe	413	8	1	rural	378033.75	188563.2345
526	Nyamagabe	413	8	5	rural	210164.85000000175	1218829.0230000042
526	Nyamagabe	413	8	9	urban	9861.74999999995	491904.0900000033
526	Nyamagabe	413	8	8	urban	7231.949999999976	360729.6660000013
526	Nyamagabe	413	8	2	rural	3762075.0	765184.1400000001
526	Nyamagabe	413	8	10	urban	17751.150000000012	103846.41899999992
526	Nyamagabe	413	8	6	urban	58440.0	193117.902
527	Nyamagabe	406	8	4	rural	98727.07499999655	4924506.500999991
527	Nyamagabe	406	8	3	rural	61800.30000000169	3082598.9640000905
527	Nyamagabe	406	8	5	rural	185181.75000000058	1076723.3969999985
527	Nyamagabe	406	8	10	urban	56467.64999999987	320648.5920000005
527	Nyamagabe	406	8	9	urban	15742.274999999892	785224.6769999993
527	Nyamagabe	406	8	8	urban	11578.424999999934	577531.8390000028
527	Nyamagabe	406	8	7	urban	125646.0	65587.212
527	Nyamagabe	406	8	1	rural	279416.25	139372.82549999998
527	Nyamagabe	406	8	2	rural	54787.5	18218.670000000002
527	Nyamagabe	406	8	6	urban	1482915.0	10931.202000000001
528	Nyamagabe	403	8	4	rural	45473.62500000104	2268224.415000052
528	Nyamagabe	403	8	3	rural	20527.05000000005	1023889.2539999953
528	Nyamagabe	403	8	5	rural	60266.24999999989	349798.4640000008
528	Nyamagabe	403	8	2	rural	829117.5	340689.1290000001
528	Nyamagabe	403	8	1	rural	153405.0	76518.414
529	Nyamagabe	410	8	10	urban	14463.900000000005	76518.41399999996
529	Nyamagabe	410	8	9	urban	4930.874999999999	245952.0449999998
529	Nyamagabe	410	8	4	rural	36269.325000000674	1809113.9310000306
529	Nyamagabe	410	8	3	rural	15486.599999999895	772471.6079999995
529	Nyamagabe	410	8	1	rural	87660.0	43724.808000000005
529	Nyamagabe	410	8	8	urban	4675.200000000002	233198.97599999982
529	Nyamagabe	410	8	5	rural	62311.649999999856	346154.7300000007
529	Nyamagabe	410	8	2	rural	54787.5	18218.670000000002
529	Nyamagabe	410	8	6	urban	38351.25	19129.6035
530	Nyamagabe	399	8	4	rural	121153.42499999297	6043132.838999758
530	Nyamagabe	399	8	5	rural	126960.89999999941	739678.0020000011
530	Nyamagabe	399	8	3	rural	53509.12500000136	2669035.155000071
530	Nyamagabe	399	8	1	rural	728673.75	199494.4365
530	Nyamagabe	399	8	2	rural	1493872.5	307895.52300000004
530	Nyamagabe	399	8	9	urban	12455.024999999925	621256.6470000021
530	Nyamagabe	399	8	8	urban	16180.574999999888	807087.080999999
530	Nyamagabe	399	8	10	urban	14098.650000000007	78340.28099999996
530	Nyamagabe	399	8	6	urban	60266.25	30060.805500000002
530	Nyamagabe	399	8	7	urban	116880.0	36437.340000000004
531	Nyamagabe	401	8	3	rural	28014.67500000035	1397371.9890000112
531	Nyamagabe	401	8	4	rural	85578.07499999864	4268634.381000128
