DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Aggregated_Point_Lat	Aggregated_Point_Long	Census_Electricity_Demand	Census_CookingHeating_Demand	Census_Cooking_Demand	Census_Heating_Demand
392	Nyamasheke	419	18	urban	-2.1965	29.273086956521738	840.0749999999997	41902.94099999998	38542.641	3360.299999999999
393	Nyamasheke	430	18	rural	-2.195176936723832	29.238249112950914	1999889.8499998385	6608822.542499641	6078844.792499975	529977.7499999655
393	Nyamasheke	430	18	urban			0.0	0.0	0.0	0.0
394	Nyamasheke	428	18	rural	-2.2993309104968103	29.19983672917069	4481033.099999691	10129580.51999976	9317264.520000318	812315.9999999279
394	Nyamasheke	428	18	urban	-2.3153407407407407	29.14190740740741	2008.875000000001	49190.40899999997	45245.709	3944.6999999999985
395	Nyamasheke	420	18	rural	-2.3179123219715154	29.137929348695792	7696584.525000483	12974425.84050046	11933974.690501666	1040451.1499998954
395	Nyamasheke	420	18	urban	-2.3320457278481013	29.121324564873415	1752725.1749998878	5061146.525999969	4655280.725999981	405865.79999998544
396	Rubavu	485	14	rural	-1.552146091780131	29.36611970079005	2715998.999999393	22059165.635998063	20290186.83600639	1768978.8000003332
396	Rubavu	485	14	urban	-1.573985581395349	29.375677519379845	266486.39999999444	3600920.1255001132	3312153.4754999867	288766.65000000305
397	Rubavu	486	14	rural	-1.6100207285342585	29.380079705117083	1990028.0999996806	8549110.897499328	7863536.647499966	685574.2499999407
397	Rubavu	486	14	urban	-1.634425641025641	29.40086820512821	16582.34999999996	366195.2670000013	336829.1669999995	29366.099999999915
398	Rubavu	483	14	rural	-1.6270203951913778	29.341978927732487	1310699.624999948	13647605.697000721	12553170.597002096	1094435.0999999116
398	Rubavu	483	14	urban	-1.6215851063829787	29.370005319148934	8291.174999999988	176721.09899999987	162549.39900000012	14171.70000000002
399	Rubavu	494	14	rural	-1.6177940468651044	29.366298860038	1516591.0499997868	9164901.943499513	8429945.89349999	734956.0499999345
399	Rubavu	494	14	urban	-1.6268862400330482	29.370462034715672	94964.99999999886	652228.3860000017	599924.5859999985	52303.7999999997
400	Rubavu	482	14	rural	-1.6444084406930253	29.297428609506884	275179.34999999945	4215800.238000137	3877724.8379999837	338075.39999999665
400	Rubavu	482	14	urban	-1.6626967717432588	29.27677895936195	996036.7500000454	10190613.064499823	9373402.714500474	817210.3499999216
401	Rubavu	495	14	rural	-1.643591898148148	29.307439120370372	46204.125000000065	810730.8150000003	745716.3149999976	65014.49999999955
401	Rubavu	495	14	urban	-1.6568011953444477	29.277581126140294	893182.3500000072	6064084.309499777	5577790.459499977	486293.8499999744
402	Rubavu	480	14	rural	-1.663412219343696	29.321993717616582	836203.3500000281	8799617.609999456	8093954.609999967	705662.9999999411
402	Rubavu	480	14	urban	-1.6875465154867257	29.293624336283184	2291834.1749998108	14971192.07250112	13770615.32250256	1200576.749999982
403	Rubavu	488	14	rural	-1.6810469026548673	29.34354424778761	11286.22499999999	209514.70499999984	192713.205	16801.500000000025
403	Rubavu	488	14	urban	-1.6861367863092533	29.25773293957292	26414879.999999188	36360821.58599718	33444957.786003724	2915863.800000187
404	Rubavu	487	14	rural	-1.706230463576159	29.285074392935982	823127.4000000021	1196966.6189999992	1100978.9189999977	95987.70000000086
404	Rubavu	487	14	urban	-1.6945354080891257	29.27321237587794	9995942.850001719	21260276.956499454	19555363.006505147	1704913.9500002433
405	Rubavu	490	14	rural	-1.7177219303604154	29.292236224801467	335555.17500000895	3178246.9815000924	2923375.5314999884	254871.45000000708
405	Rubavu	490	14	urban	-1.7219221169823862	29.27629230641409	3046111.949999873	12084443.811000338	11115362.51100137	969081.2999998999
406	Rubavu	493	14	rural	-1.7182291123130768	29.383795068405984	1920521.0249998686	6337364.359499695	5829155.509499977	508208.8499999697
406	Rubavu	493	14	urban	-1.7029704626334519	29.3442384341637	25859.700000000143	526519.5630000035	484296.66299999884	42222.899999999776
407	Rubavu	481	14	rural	-1.673894736842105	29.307226315789475	11870.624999999998	38259.20699999999	35191.107	3068.099999999999
407	Rubavu	481	14	urban	-1.6781341452413172	29.25885710419486	1943020.4249999186	5878253.875499862	5406862.225499982	471391.6499999853
408	Rubavu	489	14	rural	-1.6671301075268816	29.30812222222222	39593.100000000166	533807.0310000036	490999.7309999987	42807.29999999977
408	Rubavu	489	14	urban	-1.6675865840581436	29.262555784582393	7012836.525001632	17823324.861001033	16394028.561003856	1429296.3000001172
409	Rubavu	484	14	rural	-1.7332874453714742	29.345015852205005	3634821.899999786	10077657.310499858	9269505.160500437	808152.1499999298
409	Rubavu	484	14	urban	-1.7077504347826087	29.330411304347827	23229.90000000006	431782.4790000022	397156.77899999917	34625.699999999866
410	Rubavu	492	14	rural	-1.7013378911892152	29.346046653827635	2134119.2249998166	8160142.292999378	7505760.392999969	654381.8999999493
410	Rubavu	492	14	urban	-1.6986936019274528	29.33530825859992	6501815.250000295	28855640.479493912	26541635.629509382	2314004.8500006213
411	Rubavu	491	14	rural	-1.7488576739245885	29.293247141086916	5116495.050000428	11561567.982000295	10634417.38200114	927150.5999999155
411	Rubavu	491	14	urban	-1.737173733681462	29.281780469973892	3143706.749999945	5223292.688999911	4804423.988999985	418868.6999999869
412	Rusizi	542	17	rural	-2.6924771853986553	29.03136753121998	342202.72500000085	4059119.6760001304	3733608.8759999853	325510.7999999977
412	Rusizi	542	17	urban	-2.6914395587076436	29.013371574918384	3677336.999999794	17153788.738501478	15778184.188503815	1375604.550000089
413	Rusizi	533	17	rural	-2.581360235003092	29.14045188620903	1965775.4999999031	6021270.434999774	5538409.934999977	482860.49999997346
413	Rusizi	533	17	urban	-2.5822	29.043999999999997	328.72499999999997	3643.734	3351.534	292.2
414	Rusizi	543	17	rural	-2.5698473046782238	29.054432723818568	9704619.450000621	18165835.85700037	16709072.757003648	1456763.100000104
414	Rusizi	543	17	urban	-2.5685558219178084	29.029996301369863	2531219.0249999305	3496162.7730000895	3215796.87299999	280365.90000000293
415	Rusizi	278	17	rural	-2.6230967772288873	29.015595601035052	4209469.724999901	8608321.574999435	7917999.07499997	690322.4999999453
415	Rusizi	278	17	urban	-2.633043155169095	29.014561402857453	603246.9000000439	8059028.674499383	7412755.324499968	646273.3499999498
416	Rusizi	299	17	rural	-2.5325630977130977	28.889704833679833	1818324.0749999264	3878754.8430001177	3567707.9429999855	311046.8999999994
416	Rusizi	299	17	urban	-2.5253505778382053	28.875677158395646	276202.0499999996	2762861.305500074	2541300.6554999896	221560.65000000555
417	Rusizi	540	17	rural	-2.5350858258928572	28.978810267857142	6636154.200000682	13936371.616500719	12818779.666502055	1117591.949999917
417	Rusizi	540	17	urban	-2.5366674528301885	29.002374056603774	156363.52499999726	1978547.562000038	1819882.9619999928	158664.60000000318
418	Rusizi	535	17	rural	-2.5810333333333335	29.20489166666667	1461657.449999999	20040.536999999997	18433.437	1607.0999999999997
418	Rusizi	535	17	urban			0.0	0.0	0.0	0.0
419	Rusizi	534	17	rural	-2.6122426279271465	29.214142367736343	2338111.35	4383412.002000096	4031895.4019999835	351516.59999999334
419	Rusizi	534	17	urban			0.0	0.0	0.0	0.0
420	Rusizi	532	17	rural	-2.49582132390096	28.920232011116727	10507840.725000007	13569265.416000945	12481112.616001831	1088152.7999999535
420	Rusizi	532	17	urban	-2.479824701195219	28.912611798958014	9847176.525000282	14957528.070000645	13758047.070002003	1199480.9999999928
421	Rusizi	163	17	rural	-2.650918894184938	28.932567397521446	6528149.775000394	10601444.072999982	9751288.173000704	850155.8999999213
421	Rusizi	163	17	urban	-2.637650383141762	28.9507188697318	181748.3999999985	1964883.559500035	1807314.709499993	157568.850000003
422	Rusizi	538	17	rural	-2.5980114829396324	28.939030577427822	3891044.7749998053	12125435.818500262	11153067.268501248	972368.5499999052
422	Rusizi	538	17	urban	-2.620156790123457	28.949014567901234	63370.875000000095	758807.6054999996	697956.955499998	60850.64999999961
423	Rusizi	4	17	rural	-2.5860179999999997	28.991549241379314	1594060.5749999955	2665391.4210000704	2451647.12099999	213744.30000000543
423	Rusizi	4	17	urban	-2.597875386444709	29.010764209274672	932118.0000000026	3266607.531000091	3004650.230999988	261957.30000000686
424	Rusizi	544	17	rural	-2.552807820299501	28.925480735810687	3124348.499999915	10279884.547499899	9455515.297500547	824369.2499999226
424	Rusizi	544	17	urban	-2.535615	28.89613	2264.550000000001	38259.20699999998	35191.107	3068.099999999999
425	Rusizi	539	17	rural	-2.46300860990861	28.954327513227515	3669666.7499998272	8704880.525999423	8006814.725999972	698065.7999999414
425	Rusizi	539	17	urban	-2.4701842783505157	28.920955412371136	64795.35000000008	745143.6030000009	685388.702999998	59754.899999999616
426	Rusizi	545	17	rural	-2.50886210653753	28.901074334140436	117099.1499999978	1563161.886000018	1437808.0859999948	125353.80000000185
426	Rusizi	545	17	urban	-2.5023966101694914	28.892319556714472	562996.350000008	1473890.4030000137	1355695.5029999951	118194.90000000162
427	Rusizi	536	17	rural	-2.45495923180593	28.92947938005391	287451.75000000134	2837557.8525000727	2610007.1024999893	227550.7500000057
427	Rusizi	536	17	urban	-2.464773110151188	28.91839827213823	6195005.250000285	10917537.997500587	10042033.74750073	875504.2499999803
428	Rusizi	537	17	rural	-2.411369423124536	28.924310324337707	4407106.4999996	15521395.906501308	14276696.956503065	1244698.9500000041
428	Rusizi	537	17	urban	-2.448737837837838	28.91168918918919	6976.274999999999	71052.81299999995	65354.913	5697.9000000000015
429	Rusizi	300	17	rural	-2.5144364285714285	28.893807857142857	65891.10000000003	529252.3635000035	486810.3134999988	42442.04999999979
429	Rusizi	300	17	urban	-2.513744736842105	28.88089109311741	523038.00000000745	977431.6454999965	899048.9954999972	78382.65000000002
430	Rusizi	541	17	rural	-2.6495919429452583	28.97446561295297	1106342.2499999804	4962765.707999975	4564789.307999982	397976.3999999859
430	Rusizi	541	17	urban	-2.6304518413597733	28.953862393767704	1625910.3749999974	2889481.062000067	2657766.4619999905	231714.6000000052
431	Rutsiro	547	13	rural	-1.910115205896491	29.30165443037975	3200430.074999686	12154585.69050038	11179879.540501405	974706.149999901
431	Rutsiro	547	13	urban			0.0	0.0	0.0	0.0
432	Rutsiro	548	13	rural	-1.9320045454545454	29.15003181818182	54933.600000000035	143016.55949999992	131547.70950000023	11468.850000000011
432	Rutsiro	548	13	urban			0.0	0.0	0.0	0.0
433	Rutsiro	557	13	rural	-1.8921645472608573	29.332517627022426	1278009.7499999262	6703559.626499673	6165984.676499976	537574.9499999672
433	Rutsiro	557	13	urban			0.0	0.0	0.0	0.0
434	Rutsiro	558	13	rural	-1.9313073713196358	29.35814937513239	2228426.774999797	9139395.805499524	8406485.155499976	732910.6499999376
434	Rutsiro	558	13	urban	-1.9058	29.3821	36.525	1821.867	1675.767	146.1
435	Rutsiro	562	13	rural	-1.9352114793116073	29.429900311241305	1754807.099999782	10462071.247499878	9623091.99750064	838979.2499999165
435	Rutsiro	562	13	urban			0.0	0.0	0.0	0.0
436	Rutsiro	550	13	rural	-1.874493984962406	29.35519167148641	1306499.2499998654	6608822.542499656	6078844.792499975	529977.7499999655
436	Rutsiro	550	13	urban	-1.864772778324446	29.357536483099754	4638.675	131174.4239999999	120655.22400000022	10519.200000000013
437	Rutsiro	556	13	rural	-1.8476359574821457	29.31444972595914	2152600.874999997	11433126.358500078	10516275.808500955	916850.5499999083
437	Rutsiro	556	13	urban	-1.81862	29.305266666666668	1826.250000000001	29149.87199999999	26812.272	2337.5999999999995
438	Rutsiro	555	13	rural	-1.7974037460852805	29.303385039749458	4756175.924999821	16128988.551001508	14835565.251003286	1293423.300000035
438	Rutsiro	555	13	urban	-1.7825938890984534	29.3133625047152	331829.6250000057	5100316.666499953	4691309.7164999815	409006.949999987
439	Rutsiro	560	13	rural	-1.9841518836535363	29.374714242782016	5013384.974999753	18336180.42150057	16865756.97150417	1470423.450000126
439	Rutsiro	560	13	urban	-1.969086107784431	29.387088622754494	109757.62499999886	1564983.7530000177	1439483.8529999945	125499.9000000018
440	Rutsiro	561	13	rural	-1.8727080967061496	29.392918578614314	3011924.5499997395	11783835.756000342	10838860.95600127	944974.7999999056
440	Rutsiro	561	13	urban	-1.844352380952381	29.347909523809523	1534.0500000000009	40081.073999999986	36866.874	3214.199999999999
441	Rutsiro	551	13	rural	-2.009654377412147	29.423948994515538	508245.37500004575	9116622.467999505	8385538.067999964	731084.3999999344
441	Rutsiro	551	13	urban	-2.015525255972696	29.3998819112628	275288.9249999992	615791.0460000027	566409.2459999988	49381.799999999785
442	Rutsiro	552	13	rural	-1.9540880952380955	29.48155269717262	637251.6750000387	9966523.423499767	9167283.373500388	799240.0499999241
442	Rutsiro	552	13	urban			0.0	0.0	0.0	0.0
443	Rutsiro	559	13	rural	-1.7646439124039877	29.3573283706488	2821775.3999995175	11608025.590500208	10677149.440501189	930876.149999902
443	Rutsiro	559	13	urban	-1.7640783950617285	29.315053703703704	10263.52499999997	296964.32100000035	273150.02099999966	23814.299999999956
444	Rutsiro	549	13	rural	-1.7533403826787513	29.315397381671705	96864.29999999798	1837352.8695000322	1690011.0194999934	147341.8500000027
444	Rutsiro	549	13	urban	-1.7600069221160082	29.307943707951218	87659.99999999854	1108606.0694999974	1019704.2194999965	88901.85000000043
445	Rutsiro	563	13	rural	-1.8870105821917806	29.44696917808219	420987.1500000112	5458313.531999891	5020597.93199998	437715.5999999805
445	Rutsiro	563	13	urban			0.0	0.0	0.0	0.0
446	Rutsiro	554	13	rural	-2.0310678383656304	29.503061574282707	722574.0750000792	12324019.321500454	11335725.871501569	988293.4499998939
446	Rutsiro	554	13	urban			0.0	0.0	0.0	0.0
447	Rutsiro	553	13	rural	-1.7563818181818183	29.411104545454545	3396.8250000000025	81984.01499999994	75409.51500000004	6574.500000000005
447	Rutsiro	553	13	urban			0.0	0.0	0.0	0.0
448	Gisagara	159	5	rural	-2.5261318532818535	29.877895157657658	2843946.0749998186	11834848.03200029	10885782.432001298	949065.5999998997
448	Gisagara	159	5	urban			0.0	0.0	0.0	0.0
449	Gisagara	156	5	rural	-2.5234705240174673	29.866642872738613	620523.225000064	11862176.037000299	10910918.937001312	951257.0999998999
449	Gisagara	156	5	urban			0.0	0.0	0.0	0.0
450	Gisagara	152	5	rural	-2.5066178566037736	29.84517129056604	2835800.9999997765	13004486.646000693	11961624.846001795	1042861.7999998942
450	Gisagara	152	5	urban			0.0	0.0	0.0	0.0
451	Gisagara	277	5	rural	-2.5341638842700367	29.854022813435318	1195353.6749998871	5683314.106499835	5227555.156499979	455758.949999977
451	Gisagara	277	5	urban			0.0	0.0	0.0	0.0
452	Gisagara	153	5	rural	-2.4978450316337923	29.90158209899516	322077.45000000176	5171369.479499945	4756664.629499981	414704.8499999838
452	Gisagara	153	5	urban			0.0	0.0	0.0	0.0
453	Gisagara	155	5	rural	-2.7045381896345835	29.874201182230713	1506364.0499998548	15744574.614001364	14481978.41400311	1262596.2000000214
453	Gisagara	155	5	urban	-2.675809550561798	29.854827808988762	55444.95000000009	662248.6545000012	609141.3044999982	53107.34999999968
454	Gisagara	161	5	rural	-2.6246818799843115	29.86337574846385	1742899.949999901	14390927.433000943	13236883.533002434	1154043.8999999508
454	Gisagara	161	5	urban	-2.6728743243243245	29.853646621621625	34150.875000000175	284211.25200000015	261419.65199999974	22791.59999999997
455	Gisagara	162	5	rural	-2.5568542755681816	29.819250625	968241.2250000824	13224021.619500656	12163554.769501932	1060466.849999893
455	Gisagara	162	5	urban	-2.53638984375	29.767363802083334	39958.35000000013	712349.9970000001	655224.896999998	57125.099999999635
456	Gisagara	150	5	rural	-2.620953637515843	29.83767575411914	2489178.7499998566	15114208.632001132	13902163.032002712	1212045.599999973
456	Gisagara	150	5	urban	-2.6753411764705883	29.84300588235294	3287.2500000000005	61943.47799999996	56976.078	4967.400000000001
457	Gisagara	158	5	rural	-2.566556221630928	29.820281202066052	1417681.3499997763	12045273.670500316	11079333.520501373	965940.1499998973
457	Gisagara	158	5	urban	-2.5935729372937293	29.766073531353136	213744.29999999522	2826626.6505000764	2599952.5004999894	226674.15000000581
458	Gisagara	157	5	rural	-2.716051250303472	29.776010755037632	1925963.2499999683	15666234.333001332	14409920.43300305	1256313.8999999985
458	Gisagara	157	5	urban	-2.562461111111111	29.772444444444446	2191.5000000000005	32793.605999999985	30163.806	2629.7999999999993
459	Gisagara	151	5	rural	-2.7593298550724636	29.73526501672241	2931423.4499995345	17013504.979501586	15649150.129503815	1364354.8500000804
459	Gisagara	151	5	urban	-2.5640184	29.7731256	64174.425000000054	247773.9119999998	227904.3119999998	19869.59999999999
460	Gisagara	154	5	rural	-2.7007792521994136	29.847204692082112	2951037.3749999823	10285350.148499792	9460542.598500552	824807.5499999213
460	Gisagara	154	5	urban	-2.6701918032786884	29.850688524590165	735759.6000000002	256883.24699999992	236283.1469999999	20600.099999999977
461	Gisagara	160	5	rural	-2.7180798423817865	29.823831225919438	1369687.4999997036	10729885.69649998	9869429.74650077	860455.9499999142
461	Gisagara	160	5	urban			0.0	0.0	0.0	0.0
462	Huye	176	7	rural	-2.665476500104537	29.71897963621158	1642310.0999997102	9266015.561999574	8522950.962000037	743064.5999999337
462	Huye	176	7	urban	-2.6334285714285715	29.73662857142857	2045.4	16396.803	15081.903	1314.9
463	Huye	177	7	rural	-2.599686191296855	29.702210728134425	2649048.675000011	9311562.236999648	8564845.137000032	746717.099999934
463	Huye	177	7	urban	-2.601483028234564	29.720035525907537	1561735.9499999275	7117123.435499755	6546383.785499973	570739.6499999752
464	Huye	174	7	rural	-2.6107008148299045	29.6468097983296	2044012.0499999155	9101136.598499497	8371294.048499966	729842.5499999345
464	Huye	174	7	urban	-2.59464	29.71457333333333	6172.724999999999	36437.34	33515.340000000004	2921.9999999999995
465	Huye	168	7	rural	-2.640605810810811	29.74955247747748	457000.80000000686	4412561.874000106	4058707.6739999834	353854.1999999976
465	Huye	168	7	urban	-2.631181339655128	29.746208924960218	3553334.6249997527	19442964.624000054	17883785.424003582	1559179.2000000975
466	Huye	164	7	rural	-2.5317580573025853	29.67289963661775	6800224.500001787	14372708.763001004	13220125.863002496	1152582.899999957
466	Huye	164	7	urban			0.0	0.0	0.0	0.0
467	Huye	167	7	rural	-2.5265294919454773	29.707101536555143	2087148.0749998507	8223907.63799943	7564412.237999971	659495.399999953
467	Huye	167	7	urban			0.0	0.0	0.0	0.0
468	Huye	165	7	rural	-2.585168407113129	29.73393836549376	7940023.649999997	11329279.939500015	10420757.08950007	908522.8499999897
468	Huye	165	7	urban	-2.5932430176964356	29.739837574248156	14332263.900000164	17087290.592999946	15717018.69300091	1370271.9000000532
469	Huye	169	7	rural	-2.549194584768465	29.74538453884424	3455264.999999759	10122293.051999813	9310561.452000452	811731.5999999247
469	Huye	169	7	urban	-2.5529048856548857	29.75939054054054	126303.44999999728	1806381.130500029	1661522.9804999935	144858.1500000026
470	Huye	172	7	rural	-2.521463035450517	29.617519276218612	5064775.650000502	15546902.044501329	14300157.694503095	1246744.3500000036
470	Huye	172	7	urban			0.0	0.0	0.0	0.0
471	Huye	173	7	rural	-2.462178534095053	29.662495137960374	7049361.525001695	16388604.59850154	15074362.048503457	1314242.5500000499
471	Huye	173	7	urban			0.0	0.0	0.0	0.0
472	Huye	175	7	rural	-2.474380836541827	29.71636461323066	1584819.7500000682	10863792.920999961	9992598.621000743	871194.2999999148
472	Huye	175	7	urban			0.0	0.0	0.0	0.0
473	Huye	166	7	rural	-2.4219038664323373	29.721632381370824	259364.02499999333	4215800.238000134	3877724.8379999837	338075.3999999956
473	Huye	166	7	urban			0.0	0.0	0.0	0.0
474	Huye	179	7	rural	-2.438302557965595	29.777462049364246	2920502.4749996224	12600943.10550049	11590442.45550163	1010500.6499998926
474	Huye	179	7	urban	-2.4293810346462834	29.772944702613888	96864.29999999831	1772676.5910000284	1630521.2909999937	142155.30000000243
475	Huye	170	7	rural	-2.399093369975953	29.792775747165923	342275.77500000014	5427341.792999895	4992109.892999979	435231.8999999809
475	Huye	170	7	urban	-2.389010313901345	29.787651121076234	1641506.5499999656	1975814.7615000345	1817369.311499994	158445.45000000278
476	Huye	178	7	rural	-2.4855561263655153	29.774327635075288	859981.1250000648	12764000.202000529	11740423.602001699	1023576.5999998904
476	Huye	178	7	urban	-2.46554156626506	29.759322289156625	33201.22500000012	617612.9130000023	568085.0129999984	49527.89999999971
477	Huye	171	7	rural	-2.610757142857143	29.734771428571428	255.675	12753.069	11730.369	1022.7
477	Huye	171	7	urban	-2.6038340502459487	29.72755541937681	1750898.9249999986	1402837.5900000087	1290340.589999996	112497.00000000067
478	Kamonyi	196	11	rural	-2.0482423553437714	29.889512103471752	2454078.224999906	13783334.788500868	12678015.238502266	1105319.549999919
478	Kamonyi	196	11	urban	-2.0113447556008146	29.892253869653768	1372828.6499999585	3964382.5920001185	3646468.9919999857	317913.5999999984
479	Kamonyi	193	11	rural	-2.081302768025925	29.835736389413988	2330952.4499999317	14170481.526000854	13034115.726002244	1136365.7999999453
479	Kamonyi	193	11	urban	-2.067070192307692	29.823468066801617	307869.2250000117	3704766.544500116	3407672.194499986	297094.3500000016
480	Kamonyi	188	11	rural	-2.0693958440813986	29.9210648896532	522672.7500000342	6528660.394499666	6005111.044499975	523549.3499999669
480	Kamonyi	188	11	urban	-2.0747	29.7947	36.525	1821.867	1675.767	146.1
481	Kamonyi	199	11	rural	-2.011690195208518	29.938703948535935	301550.4000000017	4287763.9845001185	3943917.634499984	343846.34999999555
481	Kamonyi	199	11	urban	-2.003485891089109	29.966936056105613	153185.8499999979	2276422.8165000486	2093870.8664999916	182551.95000000403
482	Kamonyi	191	11	rural	-2.0475493890977443	29.96141367481203	4366417.65000008	8268543.379499428	7605468.529499969	663074.8499999505
482	Kamonyi	191	11	urban	-2.0165216216216217	29.97976216216216	30498.375000000015	79251.21449999996	72895.86450000004	6355.350000000002
483	Kamonyi	189	11	rural	-1.9866236356175624	29.931640008206813	334897.7250000004	4684020.057000067	4308396.956999982	375623.09999999293
483	Kamonyi	189	11	urban	-1.98448220781936	29.94170123353544	793323.0000000413	9245975.024999537	8504517.525000019	741457.4999999343
484	Kamonyi	187	11	rural	-1.9963900402627675	29.845938885357064	666435.1500000382	8896176.560999477	8182770.260999966	713406.2999999386
484	Kamonyi	187	11	urban	-1.998121818181818	29.886466363636366	13222.049999999974	213158.43899999984	196064.73899999997	17093.700000000023
485	Kamonyi	185	11	rural	-2.0325805107203085	29.838648301614068	499223.7000000233	7742934.749999441	7122009.749999971	620924.9999999524
485	Kamonyi	185	11	urban	-2.0353703353215558	29.84825126358912	219332.6249999969	2408508.1740000546	2215363.973999991	193144.2000000044
486	Kamonyi	198	11	rural	-2.1025817542561067	29.953866210214656	3742935.8999997387	10539500.594999835	9694312.09500067	845188.4999999205
486	Kamonyi	198	11	urban	-2.1126631362165345	29.95991806413651	356045.7000000133	6283619.282999716	5779720.382999976	503898.89999996976
487	Kamonyi	197	11	rural	-1.9546952669505404	29.894649623321325	6003395.100001111	11936872.584000304	10979625.38400125	957247.1999999051
487	Kamonyi	197	11	urban	-1.9402681212678	29.91287078548461	854027.5500000154	4213067.437500134	3875211.187499984	337856.2499999964
488	Kamonyi	194	11	rural	-1.921128727865797	29.85035887698043	5222928.899999785	9317027.837999457	8569872.437999997	747155.3999999398
488	Kamonyi	194	11	urban	-1.942888888888889	29.904682222222224	15377.024999999994	89271.48299999995	82112.58300000006	7158.900000000004
489	Kamonyi	182	11	rural	-1.9811902456390176	29.81836304734781	1898752.1249999185	5689690.640999889	5233420.3409999795	456270.2999999807
489	Kamonyi	182	11	urban			0.0	0.0	0.0	0.0
490	Kamonyi	184	11	rural	-1.938852570564516	29.81785877016129	4310023.049999977	8041720.937999402	7396835.537999972	644885.3999999488
490	Kamonyi	184	11	urban	-1.9417307692307693	29.877853846153847	2775.8999999999996	25506.137999999995	23460.738	2045.3999999999996
491	Kamonyi	186	11	rural	-1.912151322751323	29.86845626102293	138794.9999999985	1080367.1309999968	993729.8309999966	86637.30000000041
491	Kamonyi	186	11	urban			0.0	0.0	0.0	0.0
492	Kamonyi	195	11	rural	-1.8843779407769627	29.881171502309154	3574555.649999753	7108014.1004995415	6538004.950499973	570009.1499999597
492	Kamonyi	195	11	urban	-1.9013666666666669	29.965466666666668	7633.724999999999	3643.734	3351.534	292.2
493	Kamonyi	183	11	rural	-1.9371730754200862	29.947217155138727	543820.7250000081	5164082.011500009	4749961.56149998	414120.4499999923
493	Kamonyi	183	11	urban	-1.9446542336701296	29.958157805606945	3800353.199999907	14735260.296000695	13553603.496002108	1181656.7999999525
494	Kamonyi	190	11	rural	-1.9024037368538824	29.929107540836878	5987543.25000046	9315205.970999517	8568196.671000043	747009.2999999352
494	Kamonyi	190	11	urban	-1.924727881040892	29.928428996282527	31813.275000000016	510122.760000003	469214.7599999988	40907.99999999979
495	Kamonyi	201	11	rural	-2.1576857885615253	29.960894206486753	3435979.799999755	8105486.282999476	7455487.382999972	649998.8999999549
495	Kamonyi	201	11	urban	-2.1626508088357412	29.952213850867505	48030.375000000524	974698.8449999964	896535.344999997	78163.50000000003
496	Kamonyi	200	11	rural	-1.952862148148148	29.98319740740741	685902.9750000018	2756484.7710000603	2535435.47099999	221049.3000000048
496	Kamonyi	200	11	urban	-1.964366305988928	29.98186273276296	7091109.600000805	16770285.73500106	15425435.235002965	1344850.5000000326
497	Kamonyi	192	11	rural	-2.0171328903654486	29.98501207087486	147122.69999999818	1712554.9800000244	1575220.9799999942	137334.00000000224
497	Kamonyi	192	11	urban	-2.006722030456853	29.98164916243655	465949.4250000377	7398601.886999505	6805289.786999971	593312.0999999567
498	Muhanga	291	10	rural	-2.071332551848512	29.79738106402164	958415.999999999	2497779.657000034	2297476.556999992	200303.10000000347
498	Muhanga	291	10	urban	-2.077567052878097	29.774947923086405	3233448.674999675	17085468.72600121	15715342.926003257	1370125.8000000673
499	Muhanga	289	10	rural	-2.0464690925983278	29.77591560854754	1951165.4999999318	6075926.444999767	5588682.944999977	487243.49999997363
499	Muhanga	289	10	urban	-2.0642451827242527	29.769501162790696	144675.52499999886	1195144.7520000022	1099303.1519999963	95841.60000000052
500	Muhanga	297	10	rural	-2.0663366896551723	29.724179218390805	1129791.300000001	4429869.610500083	4074627.460499984	355242.14999999385
500	Muhanga	297	10	urban	-2.0734686971601994	29.744064751788425	1259272.4249999616	9276946.76399961	8533005.564000024	743941.1999999401
501	Muhanga	293	10	rural	-1.9933021869556804	29.777991619895488	3823583.0999997878	10229783.204999886	9409431.705000512	820351.499999924
501	Muhanga	293	10	urban			0.0	0.0	0.0	0.0
502	Muhanga	284	10	rural	-2.0364873256373257	29.727894684944687	1208393.1000000092	7885951.309499442	7253557.45949997	632393.8499999521
502	Muhanga	284	10	urban	-2.0616025000000002	29.7450125	9131.249999999998	83805.88199999995	77085.28200000004	6720.600000000003
503	Muhanga	294	10	rural	-2.0809574271499645	29.662774584221747	3830303.6999996663	13526451.541500712	12441732.091501996	1084719.4499999112
503	Muhanga	294	10	urban			0.0	0.0	0.0	0.0
504	Muhanga	290	10	rural	-1.9554523055610529	29.73321945378983	7333160.775001049	10147799.189999873	9334022.190000482	813776.9999999264
504	Muhanga	290	10	urban			0.0	0.0	0.0	0.0
505	Muhanga	281	10	rural	-2.0134384339815763	29.68015606448311	3600488.399999756	7424108.024999529	6828750.524999972	595357.4999999583
505	Muhanga	281	10	urban			0.0	0.0	0.0	0.0
506	Muhanga	295	10	rural	-1.961877616747182	29.685193752012882	1272275.3249999033	5963881.624499774	5485623.274499979	478258.3499999737
506	Muhanga	295	10	urban			0.0	0.0	0.0	0.0
507	Muhanga	283	10	rural	-1.9188549176470588	29.752854588235294	2380443.8249999303	4057297.8090001354	3731933.1089999853	325364.6999999976
507	Muhanga	283	10	urban			0.0	0.0	0.0	0.0
